Target_ID tpeak amp dur_min rise fall prob
368129164.0 1930.7931865759804 0.020101000575012355 43.041247816607964 0.0001 0.0018335393782418186 0.9999966323375702
368129164.0 1931.1931907306644 0.005466549978761984 41.034080868162555 0.0001 0.007877184909152428 0.9697655439376831
368129164.0 1931.3043029722594 0.010729068437297156 39.09264639084125 0.0001 0.01 0.9998305439949036
368129164.0 1931.4056928826872 0.006379584781949247 39.02845433101023 0.0001 0.005004098141679668 0.9589349031448364
368129164.0 1931.7612519462705 0.007001021143590452 39.01989897068912 0.0001 0.00314806549206346 0.9649703204631805
368129164.0 1932.0084765355195 0.5964764181618459 265.82524400280977 0.0001 0.01 1.0
368129164.0 1933.0112632533815 0.01155545347549456 39.05836093045472 0.0001 0.006097357328951483 0.9999993741512299
368129164.0 1933.523767385897 0.007592308654555656 41.0248479322449 0.0001 0.0034768539159049762 0.9983393847942352
368129164.0 1933.7154355183702 0.011255619269931542 43.03509719698963 0.0001 0.0030053422634171373 0.9989801943302155
368129164.0 1933.7946027775436 0.010519746672981509 53.04768273804141 0.0001 0.005232068699668487 0.996252030134201
368129164.0 1934.4265516757816 0.009835080346410502 66.07554743500461 0.0001 0.01 0.9184595346450806
368129164.0 1935.402946446061 0.00825408837831182 94.0882502930803 0.0001 0.01 0.8760766685009003
368129164.0 1935.6348921023173 0.007072852886796141 77.06214933671431 0.0001 0.01 0.643749549984932
368129164.0 1935.8321152975986 0.05697734518920643 43.15514181786591 0.0001 0.001767041462145112 1.0
368129164.0 1935.9682270487374 0.006309645821391156 82.05135098024952 0.0001 0.01 0.9553140699863434
368129164.0 1936.03628291476 0.011287826716080675 76.08768759578727 0.0001 0.010000000000000002 0.9742219746112823
368129164.0 1936.294617367919 0.005269904518269196 39.03462934248341 0.0001 0.008285129947610704 0.800690621137619
368129164.0 1936.507118217481 0.04303198909709343 39.14560051093733 0.0001 0.0039725967516275355 1.0
368129164.0 1936.61961864142 0.2601352057983515 226.87689033770187 0.0001 0.008832519969372317 1.0
368129164.0 1937.5251769178453 0.08918097011430207 39.63626035890135 0.0001 0.01 1.0
368129164.0 1937.6543438689855 0.014724952090609826 39.057748639050935 0.0001 0.004327357607523126 0.9999984502792358
368129164.0 1938.0029556114685 0.08914133646967498 39.47427054588321 0.0001 0.006770977872288926 1.0
368129164.0 1938.8529562497363 0.011227861786872675 40.026521627574255 0.0001 0.0024646669539666543 0.9989164173603058
368129164.0 1939.862677211946 0.0352866355542635 40.08475408449209 0.0001 0.002516723830371431 1.0
368129164.0 1940.7043402247534 0.009080539863442552 39.058210060345765 0.0001 0.008301165689363727 0.9997668564319611
368129164.0 1946.1515105172753 0.04056638452226059 39.1979255424777 0.0001 0.005787150707894052 1.0
368129164.0 1946.773726158955 0.009200066490505806 40.03566833158869 0.0001 0.004895998583321521 0.9999393224716187
368129164.0 1947.680660282308 0.06451961482803738 39.207377365793384 0.0001 0.0037369564855050438 1.0
368129164.0 1947.8153808936763 0.014709634045939541 39.031484035191326 0.0001 0.002197924855441887 0.999999612569809
368129164.0 1949.1153642593686 0.009553251334852627 39.039113314917095 0.0001 0.005150439700188791 0.9999785423278809
368129164.0 1949.5542470694502 1.0633326796760916 284.0127600913436 0.0018689347296892169 0.01 1.0
368129164.0 1949.7167447573888 0.007546626404890358 41.05092135207715 0.0001 0.008229363798210914 0.9850643277168274
368129164.0 1950.2667366807407 0.010935222862401263 39.035205416028596 0.0001 0.0036510794262915877 0.9267202019691467
368129164.0 1950.3806238476554 0.02464680604474759 39.16857866638725 0.0001 0.008939097261884783 1.0
368129164.0 1951.0195027550312 0.005796775727428979 39.03981002998115 0.0001 0.009256871366776722 0.9533624351024628
368129164.0 1951.933376368887 0.016616464651369272 40.03610949012615 0.0001 0.0022517322382351827 0.9999969303607941
368129164.0 1954.3041632358222 0.012366702132327916 39.02381461853636 0.0001 0.0020604528610784476 0.9996548593044281
368129164.0 1954.4166606655465 0.013033014822473396 39.02324490625039 0.0001 0.001758228382951975 0.9996557235717773
