Target_ID tpeak amp dur rise fall prob
17542164.0 1956.4318916573814 0.003513694344931545 0.05487607023352126 0.0001 0.0075017685287354745 0.9785255789756775
17542164.0 1962.7834098148521 0.0020048878645410363 0.056261610089188785 0.0001 0.01 0.845507025718689
17542164.0 1962.8139659684523 0.002734646990784138 0.05556893646247611 0.0001 0.009031577052022328 0.6935831606388092
17542164.0 1963.7125944729653 0.0031554638875551625 0.05556860127901066 0.0001 0.007030886385262692 0.856156051158905
17542164.0 1965.5987408155872 0.010938110155447439 0.06047317985956285 0.0001 0.009585607580427917 0.9999997019767761
17542164.0 1967.9043368085174 0.00207385073524312 0.059732005123330684 0.0001 0.008280555150149924 0.7223430573940277
17542164.0 1969.4710235027521 0.0029623410801858764 0.0548694448859229 0.0001 0.004619714080145505 0.9701029062271118
17542164.0 1972.7793804059422 0.004926663500321881 0.0576519420212517 0.0001 0.004506498296903868 0.9996471107006073
17542164.0 1972.8293807841517 0.002631964734052139 0.05695786751140509 0.0001 0.009532332612668717 0.6208235919475555
17542164.0 1973.6293867661393 0.0022050932809446477 0.0548655693124059 0.0001 0.0030647355359783696 0.6295508444309235
17542164.0 1973.6682759415598 0.0026921119510109385 0.05486706795335889 0.0001 0.0035175606421804072 0.8634493052959442
17542164.0 1974.108556929188 0.0024796111007431513 0.05487007455116842 0.0001 0.006217400361806675 0.9285296201705933
17542164.0 1974.1807796715336 0.0044665459844436374 0.05696040112069977 0.0001 0.006397134260683673 0.9989819526672363
17542164.0 1976.3419053403725 0.0024786535861888886 0.05487131983979053 0.0001 0.007341781269860065 0.9195191562175751
17542164.0 1976.6419071893724 0.0032294885544604805 0.05487239071036112 0.0001 0.006623800482894767 0.9197325706481934
17542164.0 1978.0974710695366 0.003645713007190627 0.05487088578230468 0.0001 0.004898293312509969 0.9671104550361633
17542164.0 1978.3099721940355 0.0027846174805372073 0.05487482873848253 0.0001 0.01 0.7051825523376465
17542164.0 1978.615529326032 0.005310681959331246 0.05487668633696161 0.0001 0.005326928944407389 0.9998420476913452
17542164.0 1978.839141560419 0.0025627271191256953 0.0562634965825245 0.0001 0.01 0.7538484632968903
17542164.0 1978.9141419314576 0.0017398557677283457 0.054868609137889206 0.0001 0.007930197756676647 0.6906945109367371
17542164.0 1981.453041651722 0.002370265904490296 0.05625687983743602 0.0001 0.005064874296876925 0.7469135820865631
17542164.0 1981.7822094072442 0.0032117568605253876 0.05556434706000383 0.0001 0.0043992172645664265 0.9723794162273407
17542164.0 1986.9544071758162 0.004092817771940064 0.05557345669386314 0.0001 0.007344838520913165 0.7907862663269043
17542164.0 1987.3391271209093 0.0016395864012298982 0.05694589548546382 0.0001 0.0015916285521157805 0.6046514511108398
17542164.0 1990.1682752795002 0.0034152501387557785 0.055568191151777385 0.0001 0.006234653347802376 0.9721580445766449
17542164.0 1992.787699206758 0.0037263171762263315 0.05626449754808268 0.0001 0.006638783892412477 0.9650152921676636
17542164.0 1994.3835183920694 0.005637921364551366 0.056958750993735256 0.0001 0.004714778060472711 0.9974200427532196
17542164.0 1999.402880230383 0.0031937518486928637 0.05626532901038383 0.0001 0.009068162740887242 0.8313281238079071
17542164.0 2001.4611749809312 0.002108407465777043 0.05694734161955272 0.0001 0.003223528429818073 0.7056806981563568
17542164.0 2001.6681154785103 0.0022988410718034697 0.056954456020705764 0.0001 0.008784367518871976 0.622690349817276
17542164.0 2004.9097180485835 0.0027387651897464397 0.054872776238340276 0.0001 0.00854517673583595 0.9203718304634094
17542164.0 2007.2082810292247 0.0028389026728911945 0.05486771232627133 0.0001 0.004718379394378323 0.6659398078918457
17542164.0 2008.7193591859725 0.006806054709760408 0.058360731456368616 0.0001 0.007948038481236128 0.9999377727508545
