Target_ID tpeak amp dur rise fall prob
159940256.0 1746.4757664531423 0.011539257512506298 0.0548963531885744 0.0001 0.005716939768026319 0.9999998211860657
159940256.0 1748.7173921621409 0.0020808661838733564 0.054866877256307074 0.0001 0.005311267769814758 0.7300542294979095
159940256.0 1755.99087198489 0.0034819037064936996 0.05487055127143104 0.0001 0.005201655529614497 0.9529977738857269
159940256.0 1759.4755453251482 0.005068745835274193 0.05488035997885227 0.0001 0.006797925919542543 0.9989029467105865
159940256.0 1931.3583889352997 0.004009453698569046 0.05626774837873507 0.0001 0.007948810529833652 0.994996190071106
159940256.0 1931.8667308693462 0.002525783916511482 0.054869483645524346 0.0001 0.004978267541917826 0.8230298757553101
159940256.0 1932.8778590332938 0.0022680647878226125 0.05556795379263068 0.0001 0.01 0.7022419571876526
159940256.0 1936.357082995261 0.013590338339329242 0.05492839828739892 0.0001 0.01 0.999998539686203
159940256.0 1938.6015627763572 0.012028104317537605 0.05490472324314345 0.0001 0.00656136350686769 1.0
159940256.0 1940.6154814060774 0.004977183860548589 0.055578870895023405 0.0001 0.008492805811193443 0.9998871088027954
159940256.0 1945.1196880023906 0.0065137373595951864 0.05557492386124899 0.0001 0.005322814687255583 0.9999563097953796
159940256.0 1945.8169163167006 0.004800219328300006 0.05557649466128441 0.0001 0.0077111202103015575 0.9977616369724274
159940256.0 1949.3502794010403 0.004104448294708998 0.0562618319086373 0.0001 0.004964443223123289 0.9955658316612244
159940256.0 1951.4544623342947 0.015298111937472858 0.05493024933635395 0.0001 0.008955195799662297 0.9999980628490448
159940256.0 1957.7919974930646 0.004756635627167605 0.05487694289897278 0.0001 0.006313942705104431 0.9672125577926636
159940256.0 1957.9822752972136 0.003324662828039197 0.05487788141794886 0.0001 0.009128538554924969 0.9109894037246704
159940256.0 1960.0739425209226 0.004592519953388895 0.054883026252914566 0.0001 0.008807014689319466 0.9952013194561005
159940256.0 1964.5544970521262 0.003913404605673091 0.05696353513318098 0.0001 0.01 0.9190182089805603
159940256.0 1966.1544954188525 0.004254487644678763 0.05696673857312675 0.0001 0.01 0.8236166834831238
159940256.0 1969.860037100625 0.0028071638249477365 0.054870469327463346 0.0001 0.006766611764086773 0.6225036084651947
159940256.0 1970.2711444307988 0.002998534230818105 0.05487252878018393 0.0001 0.0074213376019605926 0.9713052213191986
159940256.0 1971.8947418430407 0.002850906367718225 0.05694975259353346 0.0001 0.003542435259497023 0.9510656893253326
159940256.0 1973.162787195853 0.0026943030227767604 0.055560893763711 0.0001 0.003531297583587794 0.8623706698417664
159940256.0 1975.3058252727037 0.0026001869648839297 0.05556706365609147 0.0001 0.007694942373633018 0.9466214776039124
159940256.0 1975.584989605529 0.005625800184531699 0.05488105883029358 0.0001 0.0064556505259429145 0.9997601211071014
159940256.0 1976.644702815528 0.007321446382342053 0.05488702427507614 0.0001 0.006609563636362981 0.9973057508468628
159940256.0 1978.2891327566615 0.002671943490283296 0.05487411001002094 0.0001 0.01 0.69322669506073
159940256.0 1985.334879033414 0.004978847115100389 0.054881961691179204 0.0001 0.008584250302505297 0.9993114471435547
159940256.0 1985.4890432478114 0.046950349779664106 0.05578466566644058 0.0001 0.009504089945510922 1.0
159940256.0 1986.7237459738271 0.005101878764666002 0.05627355143547084 0.0001 0.009007132577009356 0.9972872138023376
159940256.0 1987.2987369168955 0.002573530809871187 0.05695317627301066 0.0001 0.006148289603720418 0.8815942108631134
159940256.0 1988.7389918953133 0.0008259702567606312 0.056945080546471114 0.0001 0.0025194058684246995 0.8903961479663849
159940256.0 1988.8598233041257 0.025947059228165953 0.05776718749847712 0.0001 0.009959765871914595 1.0
159940256.0 1989.9153619486497 0.009287810498250991 0.05488313282082191 0.0001 0.00447148220433709 0.9999721944332123
159940256.0 1991.3403388080314 0.0042733854245791516 0.05487949392501313 0.0001 0.008646394177997077 0.9938623607158661
159940256.0 1991.3667272648795 0.003738852949953913 0.05487259654987535 0.0001 0.005951264109428969 0.8878770470619202
159940256.0 1997.5596661945892 0.008279831807637946 0.054889145489741616 0.0001 0.0063222973235501296 0.9999934732913971
159940256.0 1998.7013064867015 0.002282929973340652 0.05555984790887649 0.0001 0.004084413119064855 0.6275980472564697
159940256.0 2003.9067443115946 0.004267958894497503 0.05487625371128813 0.0001 0.007319937309005335 0.9979993104934692
