Target_ID tpeak amp dur rise fall prob
239187696.0 1846.1912632047208 0.0036164567644298637 0.05488084832785685 0.0001 0.01 0.6226968765258789
239187696.0 1860.4414211036433 0.0024296036018846678 0.05626199190394829 0.0001 0.01 0.6668657064437866
239187696.0 1861.5969752431333 0.0031141750864230955 0.05487261141409304 0.0001 0.00720097374272003 0.7218689620494843
239187696.0 1862.0761404225923 0.002748433334304552 0.05487308531321598 0.0001 0.0075824235330543095 0.6278790235519409
239187696.0 1863.7039092203142 0.0022746799277859747 0.054873362535338595 0.0001 0.01 0.6320246756076813
239187696.0 1865.331671875961 0.0019293343707992132 0.054869811921631116 0.0001 0.00852747308204566 0.6131453216075897
239187696.0 2500.4743465407573 0.004468484239144888 0.05488860311635673 0.0001 0.01 0.6560263633728027
239187696.0 2502.1022884241984 0.004781858649885042 0.05489003284024324 0.0001 0.01 0.8545927405357361
239187696.0 2502.506495800243 0.003118781980025691 0.054882604310387134 0.0001 0.01 0.6896960139274597
239187696.0 2503.3176883475408 0.0037147297361031606 0.05488532130484147 0.0001 0.01 0.8943845331668854
239187696.0 2504.141381741376 0.0033936090836902905 0.0604401079932679 0.0001 0.00892056865487532 0.7008671462535858
239187696.0 2504.5483666774453 0.0041742967562950805 0.05488430171389185 0.0001 0.007240767272262301 0.903178870677948
239187696.0 2505.285939766175 0.005879604867832996 0.05489103802948128 0.0001 0.00803819872261631 0.737821638584137
239187696.0 2506.1735271850666 0.0039806477725198635 0.054884570983552365 0.0001 0.008221056628087682 0.7140222787857056
239187696.0 2506.5819005283593 0.004320078036779877 0.05488863870538928 0.0001 0.009715013162194946 0.668930321931839
239187696.0 2508.2028911864263 0.0040111477598542495 0.05488957065756619 0.0001 0.009137391098533641 0.8985494673252106
239187696.0 2508.6195978577525 0.004461182514294035 0.054882726945853035 0.0001 0.006079950659971698 0.6119466423988342
239187696.0 2509.834991031322 0.003945530376492511 0.05488866813883251 0.0001 0.01 0.6581251323223114
239187696.0 2510.9225921656525 0.011731403033476253 0.054924952724412494 0.0001 0.01 0.9989571869373322
239187696.0 2511.2101184446838 0.0052033885884953225 0.055569517979922406 0.0001 0.0025873661700932167 0.8230636417865753
239187696.0 2511.5198687140346 0.003113777059157566 0.05488019335621794 0.0001 0.01 0.6568264067173004
239187696.0 2514.7187836058374 0.004141980521676941 0.05488706964291823 0.0001 0.01 0.6685646772384644
239187696.0 2515.9411252397185 0.004163756706400439 0.054886852052372676 0.0001 0.009289613698125438 0.8736413717269897
239187696.0 2517.571837947932 0.0040273247716905965 0.054885495713310764 0.0001 0.01 0.6121957004070282
239187696.0 2518.392749359454 0.004098570401590867 0.054886185181895863 0.0001 0.007878020067126394 0.7373039722442627
239187696.0 2519.2067149297027 0.004390718952943312 0.05488736105622518 0.0001 0.01 0.6469475030899048
239187696.0 2519.5984182220036 0.002685698536488662 0.05488176068993699 0.0001 0.01 0.6227278113365173
239187696.0 2520.0151236457905 0.007007877239111289 0.05489939806809468 0.0001 0.01 0.6500663161277771
239187696.0 2520.423494745616 0.004489749417839455 0.05488747335157766 0.0001 0.01 0.6674706637859344
239187696.0 2521.2360692157063 0.004939195279967571 0.05489204873838517 0.0001 0.01 0.7185810506343842
239187696.0 2522.04864268812 0.004236129497384292 0.054887787757708806 0.0001 0.01 0.8483209908008575
239187696.0 2523.680730887121 0.0051376421549980894 0.054892549872169696 0.0001 0.01 0.6292172372341156
239187696.0 2527.349118440673 0.002651835812825877 0.054874849813964795 0.0001 0.0061244740912960475 0.654519110918045
239187696.0 2528.195028281941 0.0027425561753933645 0.05486957035756532 0.0001 0.0019363949938158364 0.6217807829380035
239187696.0 2528.9728756397844 0.003992855112427837 0.05488688128909966 0.0001 0.01 0.757634311914444
239187696.0 2533.0412815017226 0.0045409478278765954 0.054884860811306384 0.0001 0.01 0.6085694134235382
239187696.0 2533.0468375188384 0.0051046722599133645 0.054886337530415115 0.0001 0.01 0.6089102029800415
239187696.0 2534.270548987522 0.0032827937331506656 0.054882251802481484 0.0001 0.01 0.6412236988544464
239187696.0 2541.9975329195154 0.0031835811750744497 0.05488401365312425 0.0001 0.01 0.7344824075698853
239187696.0 2542.811483465063 0.002257848919710818 0.05487617351250786 0.0001 0.01 0.6165043115615845
239187696.0 2553.3996607637505 0.004395113082053972 0.054888199824510715 0.0001 0.009684658673731457 0.7903235554695129
239187696.0 2554.6247364377145 0.003598872439014193 0.054883158481922156 0.0001 0.01 0.6698905825614929
239187696.0 2555.8484204010424 0.004295181604582344 0.05488711517897513 0.0001 0.01 0.6697839796543121
239187696.0 2559.2694418092783 0.025041141343129514 0.054955673562105234 0.0001 0.0066948848728394135 1.0
239187696.0 2560.1653203810524 0.005084935479502286 0.05488849601457328 0.0001 0.008125211634331754 0.987908661365509
239187696.0 2560.320883611224 0.003780482386427896 0.05488150084580232 0.0001 0.01 0.6793455183506012
239187696.0 2561.55010892962 0.0037405351519546005 0.05488521006822896 0.0001 0.01 0.6254689693450928
239187696.0 2570.0935112777934 0.004488920841520726 0.05488449499177706 0.0001 0.009038743999377 0.6547778844833374
239187696.0 2570.5018592834454 0.0042025402232176105 0.05488570194088277 0.0001 0.009089557158901074 0.8333819806575775
239187696.0 2571.317165273995 0.004209149895501668 0.054883461830008536 0.0001 0.01 0.6692604124546051
239187696.0 2572.0546895346715 0.005854827274842063 0.05488194741282169 0.0001 0.0052489312281056195 0.6986106634140015
239187696.0 2572.2977528191864 0.006752346483715252 0.05976161817277534 0.0001 0.0010000176409665374 0.9933945834636688
239187696.0 2573.3477846575247 0.0038536029076033525 0.05487959180431177 0.0001 0.01 0.685739129781723
239187696.0 2574.981162281891 0.004239921304501086 0.0555756503257463 0.0001 0.01 0.686408132314682
239187696.0 2575.385338859964 0.0033460207514997226 0.054879696470518984 0.0001 0.01 0.7816417813301086
239187696.0 2575.792292832261 0.00430517921799181 0.05488313046368312 0.0001 0.01 0.7294307053089142
239187696.0 2576.6075882397313 0.0044226996723166385 0.05488665840718057 0.0001 0.009227425786519238 0.7616653144359589
