tic gt tpeak pred_s0080 pred_s0028 pred_s0029 pred_s0004 pred_s0050 pred_s0005 pred_s0077 pred_s0038 pred_s0078 pred_s0018
52194976.0 0 1365.6842818363207 5.5216868e-05 0.00058459694 0.0037436364 0.00038111766 0.0009376201 0.00013714314 0.021231819 0.003285874 0.00012077511 0.010551987
114819903.0 0 1370.3399962620192 6.0523656e-05 3.8389273e-05 0.019255076 1.574995e-05 0.0005809098 0.00019425947 0.00033457574 0.0020631303 0.00012838372 0.0011908353
61708463.0 0 1325.7174799119757 0.0011089351 0.00052865245 0.012241304 0.00029061074 0.0017359862 0.0074178996 0.0026779696 0.006983731 0.0010003457 0.002185673
206353405.0 0 1373.2373591343753 0.028488223 0.030203426 0.031744335 0.011597826 0.047593255 0.027171753 0.03248391 0.05910078 0.01605892 0.012091844
126766627.0 0 1325.4397542897314 0.014793342 0.021496478 0.0218834 0.0013629716 0.014172419 0.014851505 0.026588919 0.019858956 0.0029118403 0.0047842637
141769356.0 0 1364.5654192438208 3.2650735e-06 0.00028134225 0.00015424669 0.0002573566 2.702076e-07 9.8485325e-06 6.5612844e-06 0.00021948054 0.00016580147 9.934289e-06
29780677.0 0 1380.754933095059 2.5242753e-06 0.00395147 0.000740884 0.0006100548 2.4203497e-05 5.7773002e-05 2.5326175e-05 5.062294e-05 6.923873e-05 0.0018194745
149019616.0 0 1355.0894095676626 0.0042292713 0.00013373398 0.022100138 0.0014954816 0.005097837 0.003749123 0.0018194745 0.0112548405 0.007657091 0.0053580482
229066844.0 0 1369.578630013964 0.003476043 0.0025980524 0.015953897 0.00030401678 0.004250819 0.010724336 0.0039305356 0.01261603 0.0005853801 0.0008394567
167574282.0 0 1331.3242058187345 0.0018877381 0.00039371705 0.017342951 0.0002748215 0.013623488 0.017382879 0.0009427817 0.007742818 0.00066527707 0.0004603781
147163817.0 0 1328.2716738270105 2.0072947e-07 1.7650568e-06 3.48245e-06 5.4772033e-07 1.997993e-06 1.4029212e-06 0.00015208364 1.928372e-06 1.1130197e-07 4.9562917e-05
154616669.0 0 1355.927371897552 6.765436e-08 5.9995455e-06 0.000108112625 2.8757715e-06 1.4423367e-07 1.3076748e-07 1.5418595e-07 7.735799e-07 1.1529535e-06 4.4047156e-06
114985772.0 1 1344.5925284922612 0.9999999 1.0 0.9999988 0.9999999 0.9999995 0.9999975 0.9999125 0.9999908 0.9999999 0.99999404
33878971.0 0 1363.3091634023992 3.132089e-05 0.0003168704 0.0016005542 8.6005406e-05 3.2311364e-05 2.869335e-05 0.011052134 7.157979e-05 0.00020377738 0.004877808
70744273.0 0 1360.1952210532509 0.00035019478 9.7259894e-05 0.013907354 0.00021074135 0.0011051307 0.0007444967 0.0008293655 0.0015781982 0.00031077163 0.00017309363
61178249.0 0 1346.5484299300979 1.27519e-08 2.0243208e-06 1.7371456e-05 2.9704982e-08 1.9645918e-07 1.2096926e-06 7.5925426e-11 4.345481e-09 3.0426997e-07 1.5487802e-07
201792346.0 0 1355.310605138711 3.3904424e-05 8.1047285e-05 0.00077791954 8.407834e-05 8.760052e-06 5.3614667e-06 0.001220408 0.0001554631 0.00043794874 0.0025686705
220556639.0 0 1370.1392905059831 0.010103936 0.0009974726 0.008191179 0.0016399629 0.0030879905 0.0022288372 0.004437229 0.016963763 0.0018289117 0.0047887564
234288627.0 0 1334.3924976771539 0.00044480714 0.0002886227 0.023896826 8.5603984e-05 0.0012809266 0.001043042 0.00400988 0.0027730232 0.0001436274 8.8146524e-05
231631020.0 0 1351.7263484971459 0.029711949 0.03952701 0.021658404 0.002081351 0.034049056 0.019747417 0.02948698 0.026418043 0.006890522 0.007864524
224244458.0 0 1362.902071982015 0.060251366 0.05125064 0.021947311 0.0035051021 0.048679043 0.018907553 0.03196766 0.022109892 0.0069329534 0.009171256
102032397.0 0 1363.367610153051 0.024075715 0.005737684 0.029230786 0.0028735183 0.032502588 0.014593491 0.008494198 0.06573367 0.026885035 0.00920445
32036415.0 0 1341.4066799204058 4.594007e-06 3.4028342e-06 0.00050082256 2.584314e-06 2.8539964e-06 6.110266e-06 0.000120616976 0.0002032213 2.47775e-05 0.0010377631
2761472.0 0 1355.6816785460335 0.00021055175 0.00021088606 0.00031830286 6.820431e-05 0.000197045 0.00013403271 0.00018065632 0.00018167065 0.0014613548 0.0014391684
219166792.0 0 1351.7198904512861 6.645606e-05 0.002683806 0.03163184 2.0094478e-05 0.0003233005 0.00024640898 0.0033051982 0.0046044225 0.0001375258 3.5185818e-05
47465993.0 0 1371.5677756430016 0.121118315 0.079201624 0.017688902 0.039998114 0.0367073 0.16409174 0.026298515 0.051805362 0.11313098 0.114154406
220432563.0 0 1351.955841043431 0.0015738208 0.00086207857 0.041330434 0.00035343488 0.0024119872 0.0016563232 0.0005781703 0.00097174745 0.00046633816 0.00015947886
180552080.0 0 1372.9527973496888 2.849305e-06 2.4979427e-05 0.00013014619 1.0722083e-05 2.3029645e-05 1.9801484e-05 2.5348314e-07 8.5540254e-05 2.7444381e-05 8.985301e-05
188626183.0 1 1356.1277199783815 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
38518773.0 0 1352.446682460834 7.1225427e-06 1.7787048e-05 0.00013683266 2.1861877e-05 1.4300006e-05 1.1333629e-05 5.3693562e-05 7.7929275e-05 5.9e-05 0.0011063636
230982053.0 1 1373.27093336792 0.20030564 0.8424361 0.40603903 0.9331367 0.3690459 0.42377654 0.32744083 0.20128196 0.26482934 0.3721675
234333175.0 0 1332.237904583922 0.0007372603 0.00040455285 0.002144509 0.00014552055 0.00010865305 0.00062735396 0.0002907762 0.0010542982 0.0002912884 0.0010060349
79225651.0 0 1325.9991870071885 0.021464465 0.027079476 0.021947311 0.00144459 0.02495278 0.011892744 0.025742842 0.017030103 0.0036713644 0.0037368683
140045538.0 1 1338.0699158034597 1.0 1.0 0.9999994 1.0 1.0 1.0 0.9999894 1.0 1.0 1.0
220536421.0 0 1340.3557702522414 0.02563834 0.041122872 0.018050466 0.0026680746 0.045476697 0.022552423 0.02933578 0.04053309 0.007973162 0.009926671
201898222.0 0 1354.2520871901493 0.00015990216 0.001340563 0.00034394438 0.001688141 0.0012641131 0.00025132694 0.013299118 0.00020576181 0.0017871709 0.011071392
179040607.0 1 1374.1531232375398 0.99995375 0.9999604 0.9980724 0.999814 0.9995851 0.99926835 0.9908647 0.99861133 0.99994826 0.9993808
197757864.0 0 1327.9939560996813 0.00038647457 0.00035777962 0.021137353 0.008731324 0.0009052055 0.00013842584 0.003834352 0.00050636 0.0002435308 0.0050577563
229157853.0 0 1379.0585296930162 0.007873693 0.019715553 0.01791721 0.002916719 0.007583508 0.014871549 0.01862581 0.013025663 0.002747537 0.0028359175
167812509.0 0 1357.2671476253317 0.99441636 0.47313833 0.9999789 0.14010079 0.32372695 0.70043916 0.006073727 0.4160592 0.8709629 0.031228673
232062375.0 1 1327.4466444244936 0.99092066 0.99752027 0.9656464 0.9772371 0.9881351 0.9814527 0.9322912 0.99327385 0.9892736 0.9813958
31850842.0 0 1375.4541298908257 0.0044702366 0.009103295 0.019063735 0.0012294358 0.0028853184 0.0028731371 0.012986122 0.0042250645 0.0034564475 0.0018918854
61708463.0 1 1328.5606204817395 0.9556004 0.99386406 0.8038376 0.986816 0.92098653 0.7634457 0.910767 0.7563823 0.97528684 0.9502373
100100909.0 0 1370.609074063998 1.9388834e-05 0.0019056078 0.00013710026 8.014362e-05 0.0007597853 0.00012330507 0.00024508493 2.2337488e-05 0.00011314512 0.000600002
89502708.0 0 1375.456715594744 0.00022135917 1.877517e-05 0.004049685 7.912823e-05 0.0005747426 0.0010748964 0.00017113188 0.008085477 0.00069614867 0.0002524415
234523773.0 0 1379.05813784235 0.013038911 0.0029530735 0.025993017 0.0043976046 0.010474428 0.027968423 0.025929643 0.012335949 0.012946741 0.02862696
114858562.0 0 1365.9663481222515 2.079576e-12 3.540303e-10 5.4372588e-08 4.325473e-11 4.350365e-13 1.7954939e-10 4.239775e-10 3.8186346e-12 2.342619e-10 3.5175862e-10
238183068.0 0 1373.8272861869916 0.017384369 0.0045587723 0.04409004 0.0014683931 0.0071583134 0.0123810675 0.023424722 0.028297123 0.01544213 0.058173098
198006712.0 0 1355.085754528783 0.0010423582 0.00026236838 0.00028572735 2.1375467e-05 0.00057353626 0.00015667296 0.00073117507 0.00022404117 0.00011901462 0.000258893
149838027.0 0 1377.663329735025 8.491123e-07 1.4286552e-06 0.00024085886 1.8196486e-07 3.618364e-07 2.5340918e-07 1.7619806e-05 2.6033513e-05 1.2077894e-06 2.5305822e-05
188586529.0 0 1378.298438467393 5.0343434e-08 1.13342885e-05 1.8218854e-05 3.572886e-06 9.133509e-08 2.247794e-06 1.1792268e-07 1.2764056e-05 2.0426886e-07 1.2708282e-05
179040607.0 0 1328.5475507228575 0.0005456757 0.0012501719 0.014207218 0.00061744277 0.0013438968 0.0009312433 0.003149024 0.0033573313 0.00042619646 0.00050538307
49619607.0 1 1355.6193754708922 0.99851924 0.9987507 0.5277777 0.99784875 0.9868527 0.96154964 0.412715 0.9279374 0.99923027 0.9759378
179369970.0 0 1325.4352550807282 0.022068772 0.027359836 0.022923255 0.003539907 0.013835461 0.009948562 0.029414374 0.03137741 0.0064761243 0.009989643
25372748.0 0 1335.0486083865144 0.011092913 0.007578762 0.043690193 0.0018496335 0.038380463 0.053173214 0.033945043 0.014536754 0.008260583 0.027122343
220429097.0 0 1325.7123130308987 1.6141431e-10 7.173446e-08 7.0190174e-07 6.977482e-11 1.1179255e-08 1.4071922e-08 2.0196185e-13 3.6688235e-12 2.3835194e-11 1.5250981e-10
229092618.0 0 1368.744089580412 0.026129998 0.054612245 0.02465204 0.013107847 0.02871382 0.0072293025 0.018117372 0.037004538 0.036483265 0.0066545713
149347629.0 0 1334.6663361316319 6.313689e-05 0.00032184777 0.0023896247 0.00021653475 0.00052577927 0.00010286202 0.00391766 0.000323591 0.00035855165 0.028016616
156084049.0 0 1365.9647423484876 0.00068817375 0.0005148204 0.01641661 0.0004232248 0.0021531878 0.0013742455 0.006551891 0.0045254836 0.0005195824 0.00062800245
161384122.0 0 1328.270717075979 0.0015624833 0.00017249672 0.009159819 0.00035726698 0.007525236 0.0014663069 0.0024785248 0.0073688836 0.0017948741 0.00019768409
32068898.0 1 1372.3260723181265 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.34452674 1.0
155991217.0 0 1379.8968757985615 0.027523896 0.033201713 0.021947311 0.0021042528 0.023968516 0.016164865 0.03260021 0.011174907 0.004642152 0.0075686043
120522722.0 1 1360.232372128153 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
33881250.0 0 1333.2677938448621 2.3570542e-06 2.980117e-06 7.090998e-05 2.162288e-07 6.70066e-08 1.1556997e-07 9.3354436e-07 1.553554e-05 5.5655846e-07 1.3933722e-05
149347480.0 0 1371.5556369027986 0.047278166 0.051363766 0.021411099 0.004023302 0.028511737 0.025931485 0.036665626 0.0332699 0.00714002 0.007157128
92254720.0 0 1345.3262081271735 6.304598e-06 3.7717257e-06 0.0021818993 6.4885057e-06 4.3876025e-05 7.372121e-05 6.75704e-05 0.0006323978 6.4980624e-05 0.000113258786
183535753.0 0 1354.810026988205 1.5296493e-07 6.974697e-06 1.7213588e-05 7.232257e-06 6.4396e-07 6.0868274e-06 1.0409326e-08 4.2187338e-07 2.9908458e-07 4.756876e-06
118585716.0 0 1374.6181806460754 1.4575291e-09 3.1004614e-09 3.5903163e-06 5.172672e-10 3.6150045e-08 1.5529734e-09 1.6187008e-09 9.000089e-07 2.1015067e-08 5.7522307e-08
234523773.0 0 1358.395880539884 0.0036674822 0.0017610422 0.058845 0.0007721993 0.0035601433 0.003546286 0.003414995 0.03968468 0.027996665 0.013084971
200668936.0 0 1363.7552068228779 0.004585668 0.06621167 0.17694828 0.037224866 0.007523573 0.05054567 0.002831789 0.0060652443 0.017801555 0.044234075
167247077.0 0 1335.770646206016 0.017095538 0.017650722 0.021947311 0.0016702509 0.011111959 0.010837868 0.03450769 0.01984418 0.0034406537 0.005515762
167417695.0 0 1376.2787821350032 3.077334e-05 5.1373336e-06 0.0023538251 8.783785e-06 0.00015541301 4.8899128e-05 9.9569246e-05 0.00055803696 5.9805407e-05 5.282775e-05
117549840.0 0 1359.569148285945 0.008184395 0.39854053 0.8707449 0.0007107831 0.9445285 0.0011603229 0.0009946973 0.12175579 0.50768507 0.10166263
167344043.0 0 1371.384410279121 0.006733311 0.0420805 0.021947311 0.0014799646 0.008794484 0.006324434 0.013564912 0.012950549 0.0073600435 0.0047688973
167812509.0 0 1354.5268639440142 9.331949e-08 1.0490813e-05 1.8585962e-06 1.2052065e-05 8.807045e-06 5.2731025e-06 1.3842348e-05 2.4524636e-06 3.6459721e-06 0.0020786459
231020924.0 0 1372.1138538540135 5.4452343e-14 5.8033668e-11 9.114319e-07 7.949836e-10 8.44734e-12 6.175684e-11 1.5787174e-09 5.649575e-12 6.708563e-12 8.209472e-09
231910539.0 0 1326.8334415058512 7.281105e-08 6.023022e-08 0.0012983944 3.763398e-09 1.8550209e-06 6.1980023e-07 1.19463875e-05 1.8877812e-05 2.6515973e-08 1.4334535e-07
33949202.0 0 1361.8190366302279 0.0048071216 0.008048294 0.020414198 0.0010872968 0.0064870096 0.0025108866 0.018818896 0.006830835 0.0045111137 0.003671689
234506911.0 1 1365.2597207804135 1.0 1.0 0.9999999 1.0 1.0 0.9999999 0.99999964 1.0 1.0 1.0
12393800.0 0 1361.7896883479093 0.00018510745 0.00016935762 0.00198112 0.0001027288 0.0011139691 0.0011726974 0.000946759 0.00039684732 0.00014728564 7.047759e-05
32068500.0 0 1371.2788984734736 1.5419553e-06 1.0882987e-05 0.00010239667 1.9368354e-06 1.29146e-05 3.1902446e-06 1.8447868e-06 4.68547e-05 1.855603e-06 1.7213966e-05
234305804.0 0 1332.199065967729 4.21246e-06 1.810513e-05 0.000109422566 5.487725e-06 2.0712848e-06 8.551931e-06 9.780416e-05 4.724622e-05 3.6243404e-05 0.004852699
117874959.0 0 1359.0431853063853 0.0016193797 0.0010498776 0.0048358426 0.0002900154 0.0020866839 0.016619926 0.0011962998 0.002769286 0.0034078523 0.005294883
234497476.0 0 1351.440555897075 3.179788e-05 0.00013341237 0.00085601193 0.00015168983 0.00019658056 8.0155696e-05 4.0741793e-06 0.0006088626 1.2248324e-05 4.0112704e-05
206327797.0 0 1330.7706113099646 0.007734191 0.0006019751 0.1194303 7.257171e-05 0.0128751965 0.24444354 0.11239005 0.1606004 0.453203 0.14539586
126766627.0 0 1336.85217874186 0.007904875 0.012599314 0.022144843 0.00093889533 0.010092093 0.007836627 0.020589393 0.008222271 0.0024730198 0.002589395
89543390.0 0 1355.0899048646136 0.025503557 0.026361372 0.021229343 0.0023006694 0.03485133 0.015569967 0.031160358 0.014841998 0.0043901415 0.005603746
12359032.0 0 1362.1286002174456 7.247675e-05 2.0066234e-05 0.0032037653 2.2867196e-05 0.00046421814 0.00014162983 0.00023158571 0.0006542861 0.00029883382 0.0003349836
177313167.0 0 1331.04476004174 2.7963115e-05 1.99082e-05 0.002005303 5.5303207e-07 1.7688872e-06 4.7018653e-05 0.0017749886 0.00032571706 8.130281e-05 0.0016735841
47465993.0 0 1365.6303844768338 0.00046033002 0.00025078477 0.020633748 1.0611347e-05 0.0026402147 0.0015603892 0.015684137 0.010649586 7.2659306e-05 0.00016577824
31740375.0 0 1352.6181689188304 1.4466569e-06 1.0890147e-06 0.0004814824 6.026084e-07 9.824134e-06 1.8310158e-05 2.9746408e-05 5.351204e-05 7.292785e-07 2.6755163e-06
167163906.0 0 1329.404363208562 0.017859634 0.0073265997 0.024878396 0.005268706 0.0090216305 0.007353031 0.0026529648 0.006479227 0.009050913 0.0002751684
207144018.0 0 1355.0865884685438 0.007122218 0.011455209 0.01858928 0.00090919767 0.006531494 0.0052383547 0.023297207 0.004123937 0.0042472156 0.0023234787
206502540.0 0 1361.2851967257882 4.8402522e-05 7.3530384e-05 0.0018929609 8.614534e-06 1.8134971e-05 6.560212e-05 0.00013977195 0.00036475694 2.7412732e-05 0.0025951527
206327047.0 0 1359.5678972438213 2.1846288e-05 1.3016382e-06 0.0002672032 4.9093587e-06 2.4454115e-05 3.6738668e-06 0.00011251743 0.00033529292 8.602837e-05 0.0002797948
218963269.0 0 1357.6843675302002 0.00019045963 0.0020111795 0.012711489 0.00025846608 0.001086155 0.0005429442 1.4789845e-07 0.00028758385 4.0978786e-05 1.2045664e-05
9708387.0 1 1376.7805979504717 0.99798775 0.99882025 0.56825435 0.99834764 0.9948749 0.9549815 0.9756596 0.9491315 0.9976342 0.98335093
149445580.0 0 1329.4041011237155 0.0010313464 0.001425676 0.0076283035 0.00090229796 0.0013785562 0.0007185052 0.00040635187 0.0035401392 0.0014107809 0.0010847688
38462407.0 0 1337.9882959074107 0.015132114 0.044852007 0.024801262 0.004490486 0.012640651 0.0145233795 0.030497592 0.011831967 0.0075162067 0.006265079
88246378.0 1 1343.8478406457052 1.0 1.0 1.0 1.0 1.0 0.9999999 1.0 1.0 1.0 1.0
220473037.0 0 1373.7783281299262 0.013317765 0.017261542 0.021857673 0.0015294782 0.014581529 0.014925694 0.027203988 0.012218326 0.002320016 0.0026222838
231910539.0 0 1341.9267113017836 0.00152051 0.00044163121 0.0009681097 6.852983e-05 0.0005966901 0.002196304 0.0017538646 0.001314466 0.00178081 0.002843076
228570067.0 1 1361.2428766974908 0.0007980563 0.3074795 0.99109787 0.032302648 0.003906274 0.0018386871 0.061475225 0.07000881 0.06959812 0.30658865
231017428.0 1 1363.1499773993269 0.99992824 0.99992204 0.99410325 0.9997974 0.9997311 0.9990621 0.9949668 0.99888974 0.9999323 0.999246
99499229.0 1 1347.7777920938613 0.99999475 1.0 0.99999976 1.0 0.9999999 0.99996054 0.9999181 0.9999844 0.9999924 0.9999821
177115978.0 0 1376.5563953260955 0.0014774203 0.0013036819 0.0056809355 0.0007543507 0.0034391708 0.002388419 0.004988557 0.015460983 0.0011595964 0.0012376976
218985069.0 0 1371.8396240171548 0.002592763 0.0006927011 0.019824529 0.00025552142 0.0014537645 0.0013681053 0.007629487 0.007742396 0.018588185 0.019085603
140045538.0 1 1344.818455085893 0.99202466 0.9889002 0.9405327 0.99095964 0.98690283 0.96360797 0.97320664 0.99738663 0.99835205 0.9881491
231669332.0 0 1345.9890049415592 0.00010313841 3.2198812e-05 0.010478936 2.3569673e-05 0.00063200196 0.0006196547 0.00038496972 0.0013523941 2.8909286e-05 2.5729558e-05
25118964.0 0 1369.0190368232222 0.0017236212 0.0027255062 0.03193287 0.0004143639 0.015682783 0.0017373799 0.0013451409 0.006038838 0.009982374 0.013706202
38461453.0 1 1375.9066551519077 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
231017428.0 1 1355.3165671660806 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
167417695.0 0 1368.739936953916 0.033281557 0.0020892315 0.004705571 0.00086135726 0.015815912 0.004401529 0.007496331 0.009056048 0.0019229128 0.000520307
160074646.0 1 1379.6489307084285 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
201752612.0 0 1377.676197087244 1.1773878e-10 5.887484e-08 1.1485119e-05 1.0082072e-06 2.449335e-08 1.9184017e-09 1.0056925e-07 1.5747425e-08 7.430913e-09 1.3167476e-09
126805047.0 0 1337.1440209087177 8.549941e-06 2.0348742e-05 0.0029848644 2.4128367e-05 6.288388e-07 6.038999e-06 6.4314205e-05 0.0003322243 5.445866e-06 0.0013772236
149347480.0 0 1377.1140377645368 0.020863593 0.020883359 0.021947311 0.0015414563 0.0150749935 0.012279948 0.022519484 0.020038465 0.004444194 0.0046055284
114851071.0 1 1360.717619570658 0.9999918 0.9999993 0.99997365 0.9999969 0.99994504 0.9997098 0.99713504 0.99975127 0.99997663 0.99986815
161267354.0 0 1326.8347854210153 0.02532715 0.24199273 0.90122235 0.00936637 0.6762606 0.017810343 0.31792232 0.16788565 0.0043185716 0.0010148305
38515801.0 0 1334.947930965603 1.874156e-06 6.4750466e-08 0.0011480674 3.8422522e-07 6.0574275e-06 1.3111255e-06 5.287545e-06 0.0002833831 0.00014314857 9.674033e-05
114985772.0 1 1336.8135214325184 1.0 1.0 0.99999976 1.0 0.99999976 0.999959 0.99995244 0.9999864 1.0 0.99999976
150321663.0 0 1340.0757676773023 3.2910497e-10 1.0098314e-10 4.4032063e-07 1.7034911e-09 6.429585e-12 4.981341e-12 4.414215e-09 1.6705121e-07 4.2061913e-07 1.6771569e-10
9210746.0 1 1369.8721521616283 0.99682105 0.9974638 0.86043835 0.9843002 0.9890898 0.9529998 0.89940864 0.97081226 0.99751925 0.97707474
166787846.0 1 1372.8317875788393 0.9746789 0.85822845 0.8501973 0.9434052 0.61857116 0.43083248 0.10165954 0.7361812 0.9996623 0.992874
201292296.0 0 1352.4342016661317 0.0069369394 0.0020821888 0.0077853412 0.0012337681 0.007614996 0.0071722423 0.004346955 0.007515182 0.004327681 0.002446833
197598732.0 0 1342.3314749602519 0.0028916039 0.00044717686 0.010320621 0.0006939476 0.004720634 0.0065849693 0.0021380323 0.004623317 0.00072714064 0.00034997484
