tic gt tpeak pred_s0080 pred_s0028 pred_s0029 pred_s0004 pred_s0050 pred_s0005 pred_s0077 pred_s0038 pred_s0078 pred_s0018
234998454.0 0 1331.3284604783562 1.32097435e-08 1.2995682e-06 1.2681835e-06 1.2604338e-05 6.3986825e-08 1.5221477e-07 0.00024798076 4.3684922e-09 5.64552e-07 8.840652e-09
201252826.0 0 1332.992340453684 1.22562e-05 1.243231e-05 0.00015722563 6.4289625e-06 4.772919e-05 5.6409517e-06 0.00079667836 0.00011499959 0.0003361792 0.0049536848
152088075.0 0 1361.7899155151804 0.0007495979 0.011708984 0.017457364 0.0007423374 0.0029352224 0.0005662445 4.5126846e-05 0.0009570071 0.001907762 0.007590294
155991217.0 1 1362.566441975899 0.11369352 0.1034006 0.012556142 0.018057123 0.06433917 0.02998172 0.11115769 0.037584618 0.020893285 0.04042602
140045538.0 1 1349.3933785234603 0.9687723 0.98508966 0.7028291 0.9608368 0.9670318 0.9454728 0.7480936 0.925225 0.993672 0.9538752
166739932.0 1 1360.6969203029914 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
32036415.0 0 1364.2858985378502 8.4238445e-06 7.4249547e-06 0.0016274569 1.0063676e-06 7.6240667e-06 4.9117843e-06 7.3453426e-05 0.0012837517 1.5184249e-05 4.5963476e-05
177313167.0 0 1372.9482956150775 3.285967e-05 0.0003906575 0.0004533084 0.0035320374 0.00013946442 0.00040376265 0.017149063 0.0005345283 0.0019445375 0.026393918
80055369.0 0 1331.049769809092 1.2916903e-05 9.6899865e-05 9.239592e-05 0.003466341 6.612871e-06 7.68815e-05 3.8471844e-05 2.30492e-05 0.00078282354 0.0015071249
152088075.0 1 1379.813647597491 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
201248233.0 0 1356.2745294675046 2.1324515e-06 0.00056315685 0.0012767353 3.3670276e-05 1.6989319e-06 7.7453075e-07 0.0001907195 0.0010319891 0.00018795488 0.0037132653
52194976.0 0 1363.459309825346 7.838701e-10 1.05993e-07 7.2023264e-05 4.3042223e-07 3.7796835e-07 2.5337927e-09 0.0001773451 1.9495815e-06 9.181224e-07 0.0006749205
218973487.0 0 1355.927381756067 0.0009837165 0.024482045 0.024142345 0.02192592 0.0038518107 0.0025875252 0.02732225 0.0047241054 0.019582376 0.11884612
167696018.0 0 1340.0756381820895 0.16848917 0.027753005 0.04169534 0.0069814953 0.09093384 0.15644151 0.093896784 0.046316415 0.11065848 0.049610835
50313171.0 1 1364.4654985813531 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
167524310.0 0 1346.5064369962179 0.0006146928 0.0016797266 0.022023195 0.0006194409 0.0029573306 0.004468588 0.0062965667 0.0075543486 0.0033063642 0.0032636793
167207566.0 0 1380.471874866929 0.00021263862 9.121662e-05 0.00047255366 0.00013217349 0.0003374997 7.008538e-05 0.0013887117 0.00044250375 0.000795102 0.011301674
129646813.0 0 1352.724378885246 5.0974944e-09 4.3947867e-07 8.022913e-06 2.269913e-09 1.2865918e-08 1.9578522e-08 8.864419e-06 1.907595e-06 3.107092e-09 4.602971e-06
197790801.0 0 1378.3074550699669 0.0008933141 0.00017575646 0.007543138 3.7260008e-05 0.0002264618 5.4758515e-05 0.0009540838 0.008617015 0.0060058674 0.008548209
206473269.0 0 1329.4108924983564 0.01594927 0.0252638 0.021674141 0.0020586564 0.022137793 0.014361316 0.03726818 0.03258534 0.0067524496 0.010528719
38824355.0 0 1366.254953861499 4.4134275e-05 1.1779138e-05 0.000109182016 5.745347e-05 0.00011341528 7.873631e-05 1.4580474e-05 4.2839372e-05 4.9291655e-05 0.00027206278
206327047.0 0 1375.1759350385123 2.1382544e-07 3.5903868e-05 0.0052730436 1.09230214e-07 2.007809e-06 8.613742e-07 3.4367488e-06 0.0011722182 5.1725394e-08 5.364873e-06
206624740.0 0 1379.0603811054525 0.0065123327 0.0035927233 0.00931421 0.0010596723 0.005348621 0.0048817303 0.002515977 0.0038569206 0.002948393 0.0015131617
139328314.0 0 1370.7111832623673 0.0041425987 0.007316833 0.02579241 0.0020353002 0.0064828065 0.002954298 0.02130756 0.0072019934 0.008450571 0.0036543368
207080123.0 0 1346.9856852036874 0.0018215481 0.00034194725 0.0010905701 0.00015935392 0.003494115 0.0007716328 0.0002757117 0.0023804428 0.0014131496 0.00039374788
206473269.0 0 1329.9900758589374 0.050824065 0.059493877 0.026624873 0.006849092 0.0472891 0.035346076 0.031164093 0.03673795 0.010591839 0.0062621976
232073492.0 0 1328.8728459866259 1.1402242e-05 9.799262e-06 0.0008880727 1.0964685e-07 1.432627e-06 1.2421243e-06 1.1224902e-05 0.00015059987 1.9526672e-07 9.236342e-05
167207809.0 1 1379.0329866007903 0.98938483 0.98309624 0.9845073 0.768485 0.98875767 0.9581653 0.8570389 0.9973917 0.9358792 0.89662105
92630250.0 1 1327.3597333640791 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
41898474.0 1 1376.4150324840389 0.9999471 1.0 1.0 0.9999541 0.9999529 0.9999635 0.9998808 0.99999905 0.99927944 0.9998036
144458200.0 0 1327.4212301261448 0.0003410176 0.00054061983 0.014864522 0.00020250562 0.0032290234 0.0018326446 0.001791691 0.0047974545 0.00012335846 0.00028193434
224244458.0 0 1361.7895751921728 0.068656236 0.0538678 0.021947311 0.004171724 0.06145627 0.016711652 0.036960118 0.02907972 0.007838986 0.0103434445
220436250.0 0 1360.399024474133 4.9535765e-07 1.055142e-06 0.0025824206 1.0159054e-06 1.96343e-06 5.5961027e-07 0.00012279372 0.00044626472 5.334746e-06 2.595904e-05
12423835.0 0 1376.6176399122608 0.001845157 0.029215284 0.6899709 0.0036094529 0.003621797 0.007151431 0.022737287 0.005894066 0.00080769486 0.020634133
176980970.0 0 1330.4889296465965 0.000109513494 0.002778214 0.024977654 0.0017504242 0.0012602684 0.0011738166 0.00014867267 0.00054722495 0.00014882741 0.0018522535
12377787.0 0 1375.4550330802108 0.00042518057 3.1425338e-05 4.8894697e-05 0.00053067494 0.00027300054 9.02075e-05 1.6752196e-05 4.838748e-05 0.0005146789 0.0013860837
204322922.0 1 1379.2538413582427 0.9934549 0.9895817 0.980644 0.9470738 0.9943329 0.9827115 0.8920214 0.9957075 0.9860795 0.92546344
144458200.0 0 1336.054673029165 0.0014070421 0.0011011033 0.018176114 0.00083325926 0.0044174157 0.003336249 0.0029967413 0.0048587704 0.0007567346 0.0008843509
201860787.0 0 1363.7537810461845 0.04898728 0.009758966 0.46616545 0.0052949563 0.046202324 0.0052332333 0.16531305 0.23022841 0.10953313 0.05391839
50274085.0 0 1374.8932218965647 2.5978706e-09 4.458676e-07 1.3973735e-05 8.6662783e-07 3.5367342e-09 6.3153243e-07 2.8931288e-10 5.7483145e-08 1.8484523e-09 4.471375e-06
41898474.0 0 1366.9496299955595 0.003985125 0.006182686 0.021947334 0.0017537827 0.0053638374 0.0041610347 0.015701711 0.011157248 0.0008765369 0.0013391082
231831315.0 0 1363.4595668668842 0.00040473527 0.0006695192 0.0022128767 7.9464575e-05 0.0002797148 0.00021565806 0.005436294 0.00073411304 0.00047301085 0.0025234986
231090784.0 1 1352.847928911248 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
79301672.0 0 1336.613049359652 0.0001872069 0.0005668676 0.0027459317 0.00011194263 0.00057398935 7.283051e-05 9.867622e-05 0.0017722514 0.0005670019 0.00087630644
218973487.0 0 1364.8634814704587 9.515993e-07 2.5338675e-06 0.00044491675 1.135829e-06 9.653093e-06 2.1503697e-06 1.5616226e-05 7.2125746e-05 2.6444866e-07 2.1147896e-06
141807839.0 0 1372.620765083819 0.0005231298 0.0013432397 0.01095951 0.00035811387 0.0012975446 0.0013656209 0.0071412064 0.0013962926 0.0012184248 0.004468673
102071750.0 0 1372.8107268017518 4.5920447e-06 3.786943e-06 0.0012070495 1.9156976e-05 1.2672775e-05 8.511509e-06 5.700184e-06 0.00034664499 1.7794175e-05 1.9266404e-06
211354464.0 0 1325.7179034482417 0.00013063046 0.000105424144 6.284304e-05 1.3817421e-05 3.9076655e-05 0.000100462785 6.007938e-05 0.00078869495 9.31501e-05 0.0027580198
197866266.0 0 1372.1543753123667 0.00013901765 2.1365053e-05 0.0039013806 5.877952e-06 0.00055090425 0.00028780603 0.00076033076 0.0002680483 1.502694e-05 1.6439359e-05
12474920.0 0 1357.7812220145383 0.00011328481 4.8780967e-05 0.0055261035 1.213721e-05 0.00010235683 0.000233417 0.00015068418 0.0012393786 7.5177064e-05 8.756594e-05
201858667.0 0 1370.4080065595024 2.7708995e-05 2.4183724e-05 4.132716e-05 4.3230393e-05 1.0903141e-05 3.4500088e-05 4.0858245e-05 9.154435e-05 9.195977e-05 0.00028979397
219325965.0 1 1337.9695925374888 0.9684581 0.9818007 0.6361426 0.9469194 0.9342001 0.8843289 0.7339021 0.89279777 0.97783595 0.901002
120609299.0 1 1372.7184273907612 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
9210746.0 0 1363.4040674576916 0.0017254369 0.0033302386 0.021822417 0.0004992261 0.0019543373 0.002028694 0.013779835 0.0027722334 0.00063897186 0.0010478232
207199350.0 0 1355.0864048316391 0.0004648587 0.0013959063 0.05837435 0.0002789523 0.0012949543 0.0018585738 0.0018503388 0.0026801175 0.00083430205 0.0045434753
220408233.0 0 1340.076641037855 3.688804e-05 1.3802393e-05 0.0025569093 3.513492e-05 0.00015117768 0.00018170218 0.001812544 0.0006018259 9.032293e-05 0.0001690145
139131482.0 0 1333.8295291185427 0.0028539912 0.014427946 0.021970097 0.0011737172 0.002554076 0.0040706927 0.01439666 0.010106957 0.0027716283 0.002535877
25132999.0 1 1369.8675786764109 0.9981001 0.99856323 0.9953601 0.9904316 0.99677724 0.9803324 0.99190784 0.99900925 0.9895936 0.9833061
80453023.0 0 1359.5676918476602 0.00068371993 0.00014141365 0.0033180004 0.00016220148 0.002586809 0.0018621013 0.00044676338 0.0019642175 0.000293588 0.0003315279
220429097.0 0 1364.2852390020303 6.098827e-07 3.4039667e-06 7.912824e-06 6.938295e-06 9.140131e-08 3.4542452e-07 9.6825235e-05 4.2027937e-06 1.1060188e-05 1.0494886e-05
231857003.0 0 1376.560618174996 1.417271e-06 4.83456e-06 0.00054042455 1.7569954e-06 2.3898017e-06 5.3573062e-06 0.0013744641 0.00011404503 2.3012394e-06 5.7827845e-05
231828950.0 0 1378.2526216605554 9.4582873e-07 4.0205305e-05 6.4693304e-05 1.8132048e-05 2.1064056e-05 0.0001269809 1.1519364e-05 8.138916e-06 5.4478237e-06 3.0870127e-05
201226029.0 0 1347.1483636071043 2.7837125e-06 1.7105845e-05 2.2688951e-07 0.00012710047 8.6011414e-07 1.237204e-06 6.4413143e-07 1.9567925e-07 2.7048297e-06 9.132324e-05
142107618.0 0 1336.3268118860144 4.7784912e-08 2.4751776e-06 2.428055e-05 3.4950585e-08 4.0921588e-08 4.574464e-07 4.760238e-10 1.9337715e-06 1.5106869e-09 3.404991e-08
140069261.0 0 1346.2544937329503 0.0006790658 0.00045206974 0.017413775 0.00011974967 0.0015121376 0.0022499207 0.0069092507 0.0038084611 0.00034743687 0.00033221228
139300806.0 0 1374.0626536963473 0.0342785 0.014431228 0.026077623 0.0017191562 0.01602344 0.011474648 0.023370417 0.03237495 0.017044144 0.008765497
117874958.0 0 1365.8224556099728 3.946146e-06 4.2979046e-08 6.742782e-07 2.7185436e-07 7.818789e-08 4.6213477e-06 0.00012833586 2.9870122e-05 3.612214e-06 0.00020500572
92500085.0 0 1332.2027121222363 0.0009125659 0.0024411343 0.010911582 0.0008156551 0.002560246 0.00061688514 0.0026083407 0.001130968 0.0022425277 0.010373115
149019616.0 0 1378.7826842471793 0.040610533 0.024554877 0.024888854 0.012630032 0.012034431 0.01994371 0.09599397 0.027937656 0.07866266 0.16844673
88246378.0 0 1352.1366323067257 1.0448591e-06 9.624787e-05 0.00031274758 7.4617213e-07 6.9385337e-06 2.9767991e-06 0.0013129051 0.0003236157 3.8699836e-05 0.0016348572
197961755.0 1 1343.4541707534538 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
99566892.0 0 1331.9125934627596 5.0089482e-05 0.0021987476 0.0031649377 0.00061752927 0.0014271091 0.00016940816 0.039339755 0.0009858105 0.0024489742 0.046974182
52019004.0 0 1337.937205468438 0.00076728617 0.0002986655 0.0055278856 9.576284e-05 0.0016476498 0.00030348482 0.00019441122 0.00075017667 1.1659653e-05 8.7374165e-06
141271216.0 0 1374.8918945425814 4.652185e-10 2.3283878e-06 0.00035143908 1.4723526e-08 4.123253e-09 4.525556e-08 1.27719e-07 6.0284584e-08 4.1667728e-10 4.1171017e-08
25153167.0 0 1330.48980490317 1.210971e-07 6.495791e-07 1.5291536e-05 1.0250689e-05 4.7542257e-05 2.1796302e-06 3.4535376e-06 2.7488136e-06 1.0280492e-06 7.608164e-07
209396749.0 0 1344.5889075227053 0.00081896543 0.00035481414 0.01477568 0.00011008747 0.0018454925 0.0024151534 0.0011033214 0.0028560192 0.00047767806 5.343678e-05
70742156.0 0 1369.5786511410643 0.00012604188 6.255664e-05 3.5153855e-05 6.3457187e-06 6.377255e-05 0.0007040466 6.2321105e-06 0.00038774015 6.25908e-06 1.581242e-05
38634790.0 0 1371.5564802911472 1.48694035e-08 6.131282e-08 1.8082396e-06 4.8849753e-08 7.514e-07 2.9020387e-07 2.3149567e-09 3.6712922e-06 1.6866123e-08 1.8723021e-07
177115978.0 0 1350.8690940157594 5.571874e-06 9.71358e-06 0.013820227 3.4133486e-06 8.638054e-05 0.0001607324 0.0022845468 0.0013505606 8.719653e-06 5.12726e-06
66501697.0 0 1363.7581534431963 3.6279613e-05 2.1398942e-05 0.008803891 2.6342943e-05 0.00017142568 6.1431645e-05 0.0009918711 0.00096887193 9.309789e-05 2.7875785e-05
25353710.0 0 1328.5526383671888 8.4374113e-07 1.418138e-05 0.000586627 3.489134e-05 1.3333407e-05 1.5095972e-05 0.00012184 6.413158e-05 6.926172e-05 0.0018101172
224272527.0 1 1362.2477529237033 1.0 0.9999999 0.99999154 0.99999976 0.9999995 0.99998415 0.99991035 0.9999943 0.9999999 0.99999905
201898220.0 0 1371.5648975257473 0.035115574 0.044562157 0.006777245 0.0026635437 0.018110707 0.020538932 0.036229327 0.11835442 0.030699167 0.08676665
55453391.0 0 1371.5562329921163 0.0011331955 0.0001311638 0.0004938031 0.0038958404 0.00041283038 0.00038356063 6.0435013e-05 0.026001018 0.0010341322 0.008548327
33949202.0 1 1364.3412816512268 0.9999999 1.0 0.9999988 1.0 1.0 0.9999882 0.9999999 0.9999865 0.9999988 0.99999535
215197039.0 1 1337.742345953933 1.0 1.0 0.9999999 1.0 1.0 0.9999999 0.99999845 0.99999976 1.0 0.99999976
220539110.0 0 1371.738031727017 0.00049644936 0.0010642953 0.0034051891 0.0002490406 0.0007302862 0.0013961177 0.003116839 0.0039427355 0.00041426436 0.0018204681
220481179.0 0 1347.1084254550374 1.753584e-06 4.5554435e-07 5.5477578e-08 1.2483194e-05 5.5616744e-07 5.943182e-05 3.2826524e-08 6.32037e-06 1.3569817e-06 0.00010615621
12471629.0 0 1371.5607068984027 0.0016374454 0.00021543712 0.0023374232 0.00021245745 0.00040512308 0.00082174403 0.0003021104 0.001986666 0.0011835768 0.004170785
117512124.0 0 1327.0308630004645 0.017915968 0.046839908 0.028040146 0.006472088 0.02748477 0.029351234 0.011828539 0.015961774 0.006017199 0.0056988643
167524310.0 0 1351.148089017672 0.0006340898 0.00024236497 0.011528769 0.0001529797 0.0027432344 0.001521447 0.0014912565 0.001946797 0.0004185662 7.007683e-05
12423835.0 0 1379.61901219436 0.00045188083 0.0009310175 0.0011693811 0.024642652 0.000694106 0.00042934043 0.00031633375 0.0012049726 0.0030286037 0.019258168
41862041.0 0 1365.1024156064805 2.1545495e-05 5.646653e-05 0.0011555221 3.6059632e-06 6.717432e-05 0.00015083252 0.00021767513 0.00012403373 0.00042167457 0.0043335324
41862041.0 0 1376.2831263525536 1.1816657e-06 7.5948854e-08 1.7841718e-05 2.9612522e-07 1.7467808e-06 9.091882e-08 1.4187167e-06 0.0010492246 7.945537e-06 2.0669595e-06
129646813.0 0 1331.6218902064675 5.1487215e-05 5.6084544e-05 0.007612646 4.786797e-06 0.00021013219 0.00012967596 0.0134630995 0.00089686667 6.13036e-05 0.0058313324
55291546.0 0 1325.7126272736728 0.0036259897 0.0054975427 0.017121518 0.0013106158 0.0051673586 0.0064306674 0.029337421 0.011055101 0.0015670297 0.003920244
115151897.0 0 1330.494180588812 0.0013922818 0.000834636 0.015379987 0.00018089438 0.00201643 0.0044235056 0.004826507 0.004293656 0.00038782498 0.00049249793
40183989.0 0 1380.172588096393 0.013160104 0.0049883886 0.018855462 0.0032298875 0.01330457 0.005564935 0.032039873 0.027303742 0.031857017 0.014230531
224225152.0 1 1374.5768510190114 1.0 1.0 0.9999398 0.99999976 0.99998856 0.9999969 0.96824884 0.9997577 1.0 0.99999964
220481179.0 0 1329.4039642765188 9.507335e-06 2.7585154e-05 0.0013337847 0.00057884434 3.8601866e-05 0.0001267032 0.00015287165 8.105401e-05 4.4547694e-05 0.00165056
220557560.0 0 1380.9767546660248 4.372757e-05 5.4283555e-06 0.00392578 1.8518853e-05 0.00015707774 9.74938e-05 0.00055142964 0.00043931243 0.00017278627 0.0002162321
161356637.0 0 1351.154267894002 0.004372218 0.0035184696 0.017357584 0.0017368913 0.008565867 0.0024420982 0.008637532 0.004038108 0.0023100278 0.0012917485
167164775.0 0 1351.4361059791015 0.35202974 0.034237616 0.3495993 0.011177868 0.1499839 0.086831376 0.19823001 0.26390827 0.5370712 0.3433464
230982053.0 0 1373.5556545811096 4.1556772e-10 4.1175783e-05 0.058257483 5.2216754e-05 9.989259e-10 1.0967265e-05 2.8707102e-06 4.121849e-05 6.134334e-08 7.4769755e-06
55663720.0 0 1366.2532655477949 0.019799508 0.013267925 0.0055339965 0.011322488 0.019240277 0.04198571 0.013060873 0.0016970201 0.017370252 0.045398746
38461453.0 0 1328.5632045183029 6.0548114e-06 4.287411e-05 0.0004077117 2.2538243e-05 3.9802337e-05 1.8344153e-05 2.9100282e-05 1.4831421e-05 7.203154e-06 6.525391e-05
55848120.0 1 1379.396353796797 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
142107618.0 0 1357.0639952086858 0.00010958306 0.000106402586 6.210792e-05 0.00050957286 0.00011988426 0.000121452336 1.0414528e-06 4.2369178e-05 0.00014987627 0.00038699474
180872017.0 0 1378.7821114869644 0.0010101021 0.0003142908 0.022220874 8.266364e-05 0.0026238644 0.001624875 0.003670789 0.016051875 0.007913694 0.0041099996
9102812.0 0 1378.255351792002 0.011206793 0.017363911 0.022771144 0.0028572525 0.015484227 0.013260105 0.02089119 0.014957537 0.0046513136 0.002096626
176873028.0 1 1344.5638973635996 1.0 1.0 0.99999976 1.0 1.0 0.9999963 0.9999968 1.0 1.0 1.0
126945045.0 0 1351.4409607628436 0.0007476485 0.002781884 0.000121593584 0.024857314 0.00025887747 0.0007353324 3.107899e-06 0.00012088491 0.0014080409 0.0039074803
232073219.0 1 1331.3867556679365 0.99999654 0.9999987 0.9999987 0.99998224 0.99999726 0.9999926 0.9998517 0.99999976 0.99999976 0.99997044
224244458.0 0 1380.4795716438416 0.045512497 0.037737995 0.021947311 0.002231888 0.037143245 0.017418107 0.031460315 0.019108163 0.005038941 0.0066657634
137801807.0 0 1365.6972136788015 4.431112e-06 0.00019705082 0.000159114 0.00027802115 8.040665e-05 6.6348352e-06 0.0003458714 1.4491546e-05 0.00012437791 0.00020910428
231867117.0 0 1345.962858480359 0.0036648226 0.002953323 0.022026038 0.00048632052 0.0050637424 0.0029179687 0.011809636 0.008851366 0.0018514999 0.00079674704
218973487.0 1 1370.3259254910508 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
229807000.0 1 1336.0517642076215 0.9999999 0.9999999 0.9999583 0.99999964 0.99999785 0.99998856 0.99932694 0.99999404 0.9999999 0.9999987
231631020.0 0 1337.1739574674068 0.074954316 0.052378334 0.021947311 0.004894852 0.055502065 0.020603089 0.038275976 0.029043661 0.013234873 0.009666349
179040607.0 0 1334.947576571199 0.014471323 0.0013623189 0.044771053 0.0029350033 0.018049037 0.047243685 0.0016148938 0.026993172 0.004407669 0.0023110514
230982053.0 0 1361.1111885384566 0.10809481 0.3973839 0.42984793 0.18364419 0.14891933 0.09451948 0.26862648 0.084239654 0.11768094 0.3572122
176873028.0 0 1376.9843648789736 0.005913134 0.016063485 0.11672628 0.0036502818 0.01163574 0.03649437 0.02652114 0.06577941 0.010967995 0.015247012
206473269.0 0 1339.804176385829 0.041446652 0.01661539 0.022668742 0.0027775536 0.032467205 0.024548536 0.04129843 0.029972307 0.009473861 0.0051294393
220523369.0 0 1376.9447734645414 0.001859509 0.0022978517 0.0025145523 0.00022464564 0.00043269809 0.00019496403 0.0021420901 0.00330662 0.0014130957 0.0028994002
139285666.0 0 1365.965581631156 0.005075561 0.0118220635 0.021947311 0.0010429905 0.006010426 0.005087516 0.015268755 0.0105702495 0.0029168883 0.002274588
150393064.0 1 1332.3381091954852 0.9997373 0.99975723 0.99746895 0.99919814 0.997787 0.9960756 0.9950296 0.99671835 0.9995839 0.99608946
206623351.0 0 1379.8958841716233 6.260485e-07 1.3818777e-05 0.00031546457 1.755167e-07 3.2392768e-07 9.931521e-07 0.00016932533 6.5257086e-06 4.901658e-06 0.00032286224
220432563.0 0 1375.4589890030397 0.0077988827 0.07360166 0.39646 0.010786257 0.013966667 0.006307855 0.007814957 0.01999028 0.055655666 0.024975913
12423835.0 0 1355.6479332381778 0.0022807242 0.0010235597 0.0149692595 0.0011814884 0.0122534 0.0008337998 0.00851447 0.0023065764 0.0045538195 0.035826586
32090581.0 0 1327.1190197204342 5.9504295e-05 0.000108916436 0.0008902161 0.0002540372 0.003941505 0.000110219284 2.7816328e-05 0.0002919785 0.010523792 0.0011133353
102064049.0 0 1357.9065256125787 0.0006055396 0.0013034057 0.006953521 0.0054301512 4.404258e-05 0.00053438335 0.00017849989 6.848175e-05 0.00052942446 0.0005905033
220557560.0 0 1331.5889052179587 1.5991152e-05 8.697606e-05 5.131047e-05 2.1127958e-06 3.628058e-05 1.2733831e-05 2.8290162e-05 0.00013919949 2.373048e-06 7.737704e-06
206649739.0 0 1357.666357279533 4.389031e-12 5.5968974e-10 4.8492627e-08 5.0898116e-08 1.39308435e-11 5.6124008e-09 1.6478374e-08 3.6001018e-11 5.1893082e-08 6.3305015e-07
206542524.0 0 1358.1892984997676 0.004977535 0.004256444 0.04254814 0.0018601029 0.0036901329 0.0011007829 0.0057870517 0.01125787 0.009613324 0.010654873
141212720.0 0 1375.2849706742124 0.12585285 0.029248584 0.83958703 0.07092059 0.11616236 0.12154921 0.19290209 0.62912285 0.24956645 0.8917692
219339932.0 0 1378.2534605661435 0.003794674 0.0022435372 0.014632637 0.00041772274 0.0062779444 0.004957978 0.0019129042 0.004242383 0.005041258 0.0008386164
29257288.0 0 1327.45151215483 0.0066490257 0.00070528826 0.035047207 0.00086648075 0.004585807 0.0032461318 0.020926712 0.03105926 0.0036548509 0.0073783523
224244458.0 0 1377.4004830474873 0.061819613 0.056576815 0.021947334 0.003592416 0.05476985 0.020324547 0.03368458 0.031510387 0.007825931 0.010134252
41112771.0 1 1333.0958928540815 0.93541175 0.9609165 0.696184 0.739298 0.8756721 0.77969867 0.510462 0.8370186 0.82768023 0.6509156
220407530.0 1 1381.3731194316338 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
80055369.0 0 1327.4232952857092 1.893057e-06 4.679687e-05 0.0027168673 0.0001055834 3.0260132e-06 0.00035267975 3.8919155e-05 0.0017470787 0.028825954 0.0005869992
