Target_ID tpeak amp ed_s rise fall prob
21.0 1871.5897845629502 1.0177830622965407 4.620687893922108 0.0001 0.0023004274813592427 0.9924564361572266
21.0 1874.9635146824232 1.0140269392403465 2.2701753317150426 0.0001 0.0010053657352667544 0.9484251439571381
21.0 1883.434571487868 1.0115218199017217 9.884266225675393 0.0001 0.01 0.6620869934558868
21.0 1889.6443971069214 1.0212973181698835 3.4406515905691997 0.0001 0.0010197018600913194 0.969324380159378
21.0 1893.134713598842 1.0165502530588217 3.6181834666757644 0.0001 0.0016479226799391321 0.8787653148174286
21.0 1896.4430646633318 1.014959816505168 3.156988080210694 0.0001 0.0015479178099213479 0.9957742989063263
22.0 1904.7360968274324 1.0157632070047897 3.203362898297545 0.0001 0.0014198075310900774 0.9028900861740112
22.0 1909.5777110740123 1.011584455792198 2.525429156942081 0.0001 0.0016402695634654579 0.8597846925258636
22.0 1910.8846341668955 1.0515072516299322 8.371770904815898 0.0001 0.0010438726157873633 1.0
22.0 1916.959503422484 1.0193673786637758 6.602452135001523 0.0001 0.002993881921983283 0.8681648969650269
22.0 1917.7289297742773 1.018313809057818 3.205707037438343 0.0001 0.0011662044065940762 0.7242919504642487
22.0 1918.341414814373 1.021162746388424 3.291276219704528 0.0001 0.0009312237634234178 0.9490950107574463
22.0 1922.9565627816428 1.0133078391305148 11.956464949599944 0.0001 0.01 0.8997067511081696
22.0 1924.9995501035805 1.021015596506059 3.548498718385668 0.0001 0.0011167875799575342 0.605282187461853
