Target_ID tpeak amp ed_s rise fall prob
16.0 1739.1817882226333 1.005854930918003 2.6369946364852854 0.0001 0.0042984669285997664 0.9751873016357422
16.0 1739.458171318268 1.0122360644731239 6.009705410730944 0.0001 0.005342263376492764 0.9999719262123108
16.0 1740.2539884739328 1.003801510668345 0.7318325425438763 0.0001 0.0014157008069284433 0.7211616337299347
16.0 1740.3678751039738 1.0090571459835955 5.199703684461043 0.0001 0.005826800903443691 0.9999953806400299
16.0 1740.778978169324 1.015399589483655 3.4030710023654938 0.0001 0.0018084461540961985 0.9999966025352478
16.0 1741.4775759720496 1.0023309912114877 1.9673455933376844 0.0001 0.01 0.7339231073856354
16.0 1741.837291509606 1.002480187414626 0.4921502433514382 0.0001 0.0014412816592367195 0.6923543214797974
16.0 1742.2108957928942 1.004207535449072 3.6032145821926393 0.0001 0.01 0.9132054448127747
16.0 1742.4636690159996 1.0203143545792506 4.55946775763222 0.0001 0.0018534017143798365 1.0
16.0 1742.6733874983943 1.0055450055608521 2.4493064441831778 0.0001 0.005138848021313745 0.9818090200424194
16.0 1743.27059926034 1.0076247618872423 2.5763513444831303 0.0001 0.0030488574603211977 0.9982773959636688
16.0 1744.0914186663695 1.0040325162358315 0.7431524110748992 0.0001 0.0013332145533901903 0.9558628499507904
16.0 1744.2275275175962 1.0034509499255413 0.7063406026417782 0.0001 0.0015918295774764535 0.8392155170440674
16.0 1744.35669205265 1.003241489740835 0.47868716132200523 0.0001 0.0008388944064721365 0.8618667721748352
16.0 1744.598354765113 1.0141410603219614 6.052746479365538 0.0001 0.004302466041473693 1.0
16.0 1744.7011308746155 1.0041797832739516 2.535917476255256 0.0001 0.00624892676520555 0.8468202650547028
16.0 1744.9094608507085 1.0045579641418487 1.4904601863927205 0.0001 0.003045808455220385 0.9574173390865326
16.0 1745.0872357896574 1.0057754225347504 3.3283230030525437 0.0001 0.006171824859988613 0.9638305306434631
16.0 1745.2164004087663 1.0046816085099186 3.232796577934523 0.0001 0.007650616558618364 0.9041863679885864
16.0 1745.558061720215 1.0056973615519371 1.1814037282720662 0.0001 0.001631858028745397 0.9812721312046051
16.0 1745.6705599764346 1.0102513457412705 4.104491205473755 0.0001 0.004182889785266175 0.999914288520813
16.0 1745.7525031567466 1.0046510351004296 1.2925290823764597 0.0001 0.0025762460931622604 0.9085225462913513
16.0 1746.278884048349 1.0050460478282421 2.055524116408577 0.0001 0.004783814361812481 0.9913758039474487
16.0 1746.523324852013 1.0040271106466494 3.5531873828254796 0.0001 0.01 0.9985498785972595
16.0 1746.7552658851687 1.0117750584300425 3.6942966298491915 0.0001 0.0029467562940823284 0.9999941289424896
16.0 1747.321924397891 1.0055531320056403 3.2315893769775816 0.0001 0.006055207069547088 0.9781715571880341
16.0 1747.444144895473 1.0045320629524614 1.4820841326641816 0.0001 0.0027552058537077986 0.9700875878334045
16.0 1748.2941332455312 1.0030621254710086 0.7448982224578572 0.0001 0.002144139035261419 0.6397397816181183
16.0 1748.4330202893589 1.003579015375005 0.6283180631300095 0.0001 0.0011910594181961112 0.6758695542812347
16.0 1752.123247377598 1.0058377658544841 4.02748778210692 0.0001 0.00741176242201949 0.9976912140846252
16.0 1752.4871304559924 1.0029568765975572 0.7608913301890606 0.0001 0.0022619124544778044 0.7541993856430054
16.0 1752.6607388546067 1.0020629175388802 0.6033627463848692 0.0001 0.00255427394325141 0.6530044674873352
16.0 1752.7496263693706 1.0048036693409024 3.2481093938192043 0.0001 0.007279706162463667 0.9782327711582184
16.0 1753.212119372694 1.0068092488349651 2.728410396592106 0.0001 0.004378633844388335 0.9794586300849915
16.0 1753.6746126188627 1.0045455546892856 3.035078783094752 0.0001 0.0070811364274895395 0.9985654056072235
16.0 1753.8384991692499 1.0133521758372446 3.9540614263398295 0.0001 0.0026629484627260203 1.0
16.0 1754.0565516559827 1.003913206442054 1.8204579231350395 0.0001 0.0045196898975149455 0.9856839776039124
16.0 1754.2093273119035 1.0034972441419987 1.6890279835189856 0.0001 0.005675088081649041 0.8985680937767029
16.0 1754.419046658462 1.0031835063846546 1.0908168005597203 0.0001 0.003166169940826538 0.9486287832260132
16.0 1754.7134871361402 1.0200012574024007 13.849465537739984 0.0001 0.007507147790287692 1.0
16.0 1754.914873358241 1.0062267615338716 2.2985328555698237 0.0001 0.003863776401359843 0.9886360168457031
16.0 1755.1801476794712 1.0060766249107425 2.9795398314451518 0.0001 0.00558993934030726 0.9797402024269104
16.0 1755.4370888358444 1.0047163175130909 3.3077439254234124 0.0001 0.007512878674269782 0.9927486181259155
16.0 1755.6356974449836 1.0042315889347662 1.9708489729192273 0.0001 0.005148649283308274 0.976469486951828
16.0 1755.7745846045318 1.0056866985341102 1.747136575887227 0.0001 0.00282500384823082 0.9985677301883698
16.0 1756.0315258933886 1.0044985721707307 3.9379974478545603 0.0001 0.009465587421975272 0.9362818896770477
16.0 1756.407910260703 1.008161967090185 7.017667654581821 0.0001 0.009131397871605343 0.9999892115592957
16.0 1756.5398531483188 1.0032446222934248 0.7558151505258713 0.0001 0.0017967494476510244 0.7744727730751038
16.0 1756.7481840529526 1.0069643606838758 6.20115185920289 0.0001 0.01 0.9995035529136658
16.0 1757.395398958823 1.0215266254526523 9.149046957910873 0.0001 0.004390470392118047 1.0
16.0 1757.9537262570286 1.0026004478144765 0.6086320955261509 0.0001 0.001986408070141062 0.6776993274688721
16.0 1758.3273334723863 1.0088329205335562 4.6573580668165615 0.0001 0.005319383843590894 0.9999927878379822
16.0 1758.624552677245 1.0028573247188286 0.6561568792521706 0.0001 0.0017579491719380703 0.7961720824241638
16.0 1759.0787148740699 1.0200513697064695 8.255939333810119 0.0001 0.004239591167352116 1.0
16.0 1760.5064797326331 1.0102110164939595 4.388828908498362 0.0001 0.004364849925085004 0.9999657273292542
16.0 1760.8425880605746 1.0043845015364152 4.060252334204237 0.0001 0.01 0.9598277807235718
16.0 1760.91619857569 1.0036237917545536 2.178054910773995 0.0001 0.006970857001227146 0.7051233947277069
16.0 1761.1064748359329 2.008582761944643 810.5967901842653 0.0017416107028782224 0.007583297758995021 1.0
16.0 1761.5175827833245 1.0074817783879937 2.1808012613074568 0.0001 0.0027043791557399225 0.9998105764389038
16.0 1761.7161924235584 1.0027463495810596 0.9253152760202857 0.0001 0.0031442804560604183 0.8180249333381653
16.0 1761.8745246117107 1.0021415902197648 0.4929416043451562 0.0001 0.0018443591927370516 0.7540783286094666
16.0 1762.1161895778785 1.0282128406202764 9.682144533348104 0.0001 0.0032305447376110097 1.0
23.0 1929.6746754746275 1.0050115503279078 1.6130171779691513 0.0001 0.003139442763085541 0.9726676940917969
23.0 1929.8885670016737 1.0263420440654838 8.12814487596601 0.0001 0.002840721883508292 1.0
23.0 1929.9913460528942 1.012215371079019 7.085564385014031 0.0001 0.0056091342298125344 0.9998865723609924
23.0 1930.4705186956328 1.0088121754550627 3.2300424516574573 0.0001 0.0028885734087252582 0.9999133348464966
23.0 1930.7830226196272 1.0078428165640048 7.255836336520917 0.0001 0.01 0.9999220967292786
23.0 1931.3219183064668 1.0224660537641952 10.269769759109566 0.0001 0.00462699414342289 1.0
23.0 1931.467753483897 1.0080231044053198 6.486166667978818 0.0001 0.00900216031742275 0.9999125003814697
23.0 1931.7177566477492 1.004024288133318 1.2530212348775993 0.0001 0.0028606153495058513 0.7828023135662079
23.0 1931.9191480866045 1.0047846062825623 2.322062236637071 0.0001 0.005136332303343347 0.9672186970710754
23.0 1932.3274865910419 1.0054811353360835 0.9266658589905084 0.0001 0.001162022050239185 0.992155134677887
23.0 1932.4135987924712 1.0061905302688685 2.122682460458314 0.0001 0.00343521631991837 0.9978823959827423
23.0 1932.8594377661238 1.0117006254438137 7.473223439092368 0.0001 0.006495255606336211 0.9999994039535522
23.0 1933.0399956031313 1.003251746208756 3.232835370344645 0.0001 0.01 0.9599404633045197
23.0 1933.0469401352568 1.0057996350127865 2.64359703543221 0.0001 0.004903472401236664 0.9948983192443848
23.0 1933.5497242537324 1.0165640156409954 3.324669047567569 0.0001 0.0015712855242621105 0.9999992847442627
23.0 1933.7858383352861 1.0076581293349829 8.521334161198135 0.0001 0.01 0.9888901114463806
23.0 1933.9483403765896 1.0185074803376988 9.693881421850513 0.0001 0.005377292533958599 1.0
23.0 1934.9511306864358 1.0237366656227813 8.402770534940252 0.0001 0.0035244753037520066 1.0
23.0 1935.4303032973796 1.0040351393774833 3.5139004058963326 0.0001 0.01 0.8808999061584473
23.0 1935.4330811094621 1.002430692470776 2.424858468112473 0.0001 0.01 0.6915125250816345
23.0 1935.6122499907742 1.0047269561673837 4.7161604091139 0.0001 0.01 0.678166389465332
23.0 1935.992810235152 1.0082044620493225 6.260390108774035 0.0001 0.0063652899303250675 0.9972749948501587
23.0 1936.255313457382 1.0122491539825975 6.730944136222095 0.0001 0.005829983060964342 0.9999922811985016
23.0 1936.3553146821987 1.0039379194678946 2.52156955225435 0.0001 0.007135111427380354 0.8425418138504028
23.0 1936.7094856747187 1.0024178815843374 0.5618129539878831 0.0001 0.001821217069572604 0.8174017071723938
23.0 1936.8511540664422 1.0053904647000573 1.9512706437546516 0.0001 0.003409274865252882 0.9985581040382385
23.0 1937.5872740903437 1.0040898758026133 1.13459003284696 0.0001 0.002373621161247696 0.9607360363006592
23.0 1938.1761700457375 1.004060189355672 1.7975077541491833 0.0001 0.005253992242495448 0.9208829700946808
23.0 1939.1900709438112 1.0053051971746199 2.717132123690387 0.0001 0.005818809528523974 0.9974915981292725
23.0 1939.3317392681276 1.004190802150451 0.8547468356933476 0.0001 0.0015137939657909722 0.9552177488803864
23.0 1939.4178513836398 1.0037018064473777 2.4135459761823648 0.0001 0.008515000910827577 0.71175417304039
23.0 1939.676187712827 1.0087043693962428 1.5772472348713429 0.0001 0.0013049441065763065 0.9987173676490784
23.0 1940.0761922816957 1.0169543112227282 10.986818355616617 0.0001 0.007384645227399344 0.9999994933605194
23.0 1940.2720278053405 1.0043473960495615 0.7748731455162675 0.0001 0.0012269384079565161 0.9676637947559357
23.0 1940.4428630112861 1.0033078917041496 1.892494217494278 0.0001 0.006364436659367802 0.9646554291248322
23.0 1940.6817544317998 1.0066897727389366 2.4871624023616845 0.0001 0.0036378099303464853 0.9981141686439514
23.0 1945.081781417511 1.0270861451734081 11.21732576911498 0.0001 0.0038811739709004576 1.0
23.0 1945.4540059038375 1.0100316644344394 5.253714336084954 0.0001 0.005297370695919947 0.9999769926071167
23.0 1946.051231766435 1.0080933132270624 3.311792423246122 0.0001 0.004020511458379633 0.9995488524436951
23.0 1946.2415107031554 1.0038606234399319 1.8644221860467762 0.0001 0.005161585511406354 0.9359148740768433
23.0 1946.6637354915786 1.0051885239761225 4.360881436016755 0.0001 0.01 0.9881561398506165
23.0 1947.1081826243828 1.009035511289812 4.979904526365052 0.0001 0.005412638262777569 0.999893844127655
23.0 1947.1512384395264 1.0100657815030547 4.2956795443092375 0.0001 0.003926299220504421 0.9999983310699463
