Target_ID tpeak amp ed_s rise fall prob
252803603.0 1872.0580981587102 1.0021118168776 1.7234553894864506 0.0001 0.01 0.7543720602989197
252803603.0 1872.5553390215057 1.0023208402947041 0.493882782167111 0.0001 0.0017111876201578579 0.7455476522445679
252803603.0 1876.2596337785037 1.007146209095795 6.011133905671111 0.0001 0.01 0.9998419284820557
252803603.0 1880.500031927587 1.0062267939109866 1.0687915964167503 0.0001 0.0011688841754606315 0.9987077713012695
252803603.0 1882.0653457719043 1.0020278465571177 0.42974795527938553 0.0001 0.001585863306435982 0.5337146818637848
252803603.0 1887.7973914793888 1.0204793932299276 7.6500416823860995 0.0001 0.0039591904604212485 1.0
252803603.0 1890.0849244763133 1.0026130118592889 0.5995893072558087 0.0001 0.001848693736182677 0.5919350981712341
252803603.0 1891.3502169608223 1.0102771085570132 6.9638053270475 0.0001 0.008602693118649661 0.9999851286411285
252803603.0 1891.6363310333074 1.006258712215349 6.399178735935525 0.0001 0.01 0.999858170747757
252803603.0 1891.7891103364495 1.0070507672043645 6.433465725207177 0.0001 0.01 0.999980092048645
252803603.0 1893.189122463649 1.0034035493421882 1.4007599503341182 0.0001 0.003925580206119785 0.9736030995845795
