Target_ID tpeak amp ed_s rise fall prob
307957392.0 1683.6551711298182 1.011855341957263 2.602522303882605 0.0001 0.0017633411320069979 0.8718718588352203
307957392.0 1684.609326633282 1.0106833266840505 1.8515041723815355 0.0001 0.0011600226025074009 0.6408867537975311
307957392.0 1687.6134600572625 1.011071896473993 2.1935501460228775 0.0001 0.0013586276116889966 0.8042396903038025
307957392.0 1689.1259444190935 1.0142711846746475 3.5288725140031594 0.0001 0.0014038517033648228 0.8712175786495209
307957392.0 1692.7745209645507 1.0117542795661734 3.2103077407070932 0.0001 0.0022468212296133747 0.8724128305912018
307957392.0 1695.8078304264657 1.0153821084207784 6.31070152449691 0.0001 0.0041573966086456944 0.9155444800853729
307957392.0 1700.9008352558687 1.0077314832727597 1.3500799180024095 0.0001 0.0010859035489237427 0.6732349693775177
307957392.0 1701.9049921263925 1.0078981364437927 1.3258833370950411 0.0001 0.0011171441252901928 0.8151591718196869
307957392.0 1702.2272112814637 1.010867634707677 1.9479260738045323 0.0001 0.0012116444457884541 0.6175929605960846
307957392.0 1707.1452248242833 1.0253893953508801 4.016472812904807 0.0001 0.000990640349009231 0.999991774559021
307957392.0 1708.6243810178728 1.0132560784636462 4.277750058388833 0.0001 0.003014389207532835 0.7719946801662445
307957392.0 1712.3910188834423 1.0094050759710522 2.2543459465602838 0.0001 0.00192222945446848 0.6754365861415863
307957392.0 1713.2396219379477 1.0121872844087283 3.265602910742434 0.0001 0.00216074998378213 0.9823529720306396
307957392.0 1714.0132259975153 1.01143369301816 1.8543376285202007 0.0001 0.001002648289289638 0.6674178242683411
307957392.0 1714.1187806118662 1.0097230908211365 3.5559664209372617 0.0001 0.003447390731470346 0.5929256081581116
307957392.0 1716.4395944440612 1.0129622443523556 7.517253847193968 0.0001 0.006418423949868233 0.8669009506702423
307957392.0 1719.0242975541607 1.0167416127089395 12.685784022054122 0.0001 0.01 0.9377762973308563
307957392.0 1719.2867957729065 1.012348053698078 5.513250270253286 0.0001 0.004275761228127333 0.962675154209137
307957392.0 1721.8770578441147 1.0107920594601119 5.618282894413969 0.0001 0.005375402039669623 0.8030486404895782
307957392.0 1727.2714677850238 1.010999678986795 2.777657643523964 0.0001 0.0020933513144237516 0.533347487449646
307957392.0 1727.4075778890772 1.0105031586302464 1.7728265915722132 0.0001 0.0010752722074961988 0.9925245046615601
307957392.0 1728.4714592086118 1.0108948811322813 8.796983592069807 0.0001 0.009641541912079023 0.585813045501709
307957392.0 1728.9700669504728 1.0148308946474425 3.376057850461889 0.0001 0.001824452343810024 0.9978111386299133
307957392.0 1742.3866679733544 1.013394531416709 3.075279033841165 0.0001 0.001922345750618223 0.9459753632545471
307957392.0 1746.343597655539 1.0123070418177966 4.30747839916235 0.0001 0.0034265467167647135 0.7354814410209656
307957392.0 1751.8644217911142 1.0121447368389636 2.5286959123056145 0.0001 0.0015758361798351404 0.8955377340316772
307957392.0 1753.615803697792 1.014519770408911 3.8865705669293096 0.0001 0.0023417300439075293 0.909442663192749
307957392.0 1757.7671822740379 1.0112466342327817 2.1228494722829194 0.0001 0.0013354628080761081 0.7297050654888153
307957392.0 1761.8880140717417 1.012319440159829 2.2136576271468296 0.0001 0.0012755247437211043 0.9111005067825317
307957392.0 1765.0560788374169 1.0109746912796407 2.348250274462309 0.0001 0.001659491225711397 0.6801183521747589
307957392.0 1772.5060771424087 1.0113062485793065 1.9259822094654715 0.0001 0.001128133389112311 0.7633905410766602
307957392.0 1778.5491478479241 1.0114632968985784 2.2029375552837442 0.0001 0.0013725003846092676 0.7173624932765961
307957392.0 1784.6408260638327 1.0116999013611987 2.033529062960547 0.0001 0.001159509530727088 0.9004077315330505
307957392.0 1791.8505798846427 1.0130538387927228 2.2288657815726607 0.0001 0.0011321848777947265 0.8020652532577515
307957392.0 1793.097805897131 1.0081498203729389 2.2745986823592435 0.0001 0.0025197993839159998 0.6306195259094238
307957392.0 1793.440862636799 1.033697030195367 5.075659618834067 0.0001 0.0008734909013962652 1.0
307957392.0 1793.9811423961773 1.0082897478843855 2.576353389098523 0.0001 0.00266135274317722 0.6500329971313477
307957392.0 1794.3172548103958 1.0106406233961065 1.9660274570711282 0.0001 0.001218286439747986 0.7226279079914093
307957392.0 1794.6880896426119 1.0115836743952114 4.553302184651847 0.0001 0.004199572671622485 0.920867532491684
307957392.0 1797.1144898934626 1.0122031938504779 2.85220912320338 0.0001 0.001959509258021051 0.7484950423240662
307957392.0 1803.6089769949904 1.0142158625681088 2.9392701520030258 0.0001 0.0016280263915485903 0.8868104219436646
