Target_ID tpeak amp ed_s rise fall prob
298164374.0 1712.5157635756134 1.003302010652724 0.5790442499859679 0.0001 0.0011855102421676538 0.6891127824783325
298164374.0 1714.017120411261 1.0044921801740472 0.6954238497451767 0.0001 0.0009335467973794227 0.8629670143127441
298164374.0 1714.428223132202 1.0187395117538776 7.4962417749459345 0.0001 0.004349749272637814 1.0
298164374.0 1715.3934817982113 1.0030986707555667 0.9232885759614082 0.0001 0.002527842185222247 0.8450513482093811
298164374.0 1715.5157016573248 1.0032622054897478 2.10674186439543 0.0001 0.007780692184596676 0.6260949373245239
298164374.0 1717.214281192826 1.0049441816897058 1.6408225747254575 0.0001 0.003176069471127107 0.9893180727958679
298164374.0 1717.7628825996699 1.0029390773469098 0.558384333244342 0.0001 0.0013711546636247965 0.6585864722728729
298164374.0 1718.5295361013682 1.0031119957308505 1.6237870584088785 0.0001 0.006098736285423296 0.8528120517730713
298164374.0 1719.8059040888422 1.0034189299422698 0.8723187427203913 0.0001 0.00219754477716364 0.9365253746509552
298164374.0 1721.2572707370534 1.0207298194197716 14.218085839508046 0.0001 0.007205656383123751 1.0
298164374.0 1721.6503205429256 1.0041521423325346 1.8176187105242851 0.0001 0.0042496165466055225 0.9754901826381683
298164374.0 1726.9252446608975 1.0065416363916058 1.6230192327912623 0.0001 0.001961803718522752 0.9992602467536926
298164374.0 1727.1155200103337 1.0038401581795329 0.8972973593437736 0.0001 0.0019772896927957835 0.9508471488952637
298164374.0 1727.9821760981342 1.003227030593603 1.6989398139497578 0.0001 0.005436081716304755 0.8670892417430878
298164374.0 1728.6155021716324 1.0036592417244603 3.2049456101692404 0.0001 0.009662608910544667 0.9728943407535553
298164374.0 1730.1821524700251 1.0033478510418832 2.6570471171882675 0.0001 0.009486440876055244 0.8572165668010712
298164374.0 1731.2432537255897 1.012245370973486 10.92176872233487 0.0001 0.009201201364133438 1.0
298164374.0 1733.0029617230393 1.0128154947072312 7.303643671119823 0.0001 0.006213353436367939 1.0
298164374.0 1733.3335148979463 1.011811737903846 5.216682320392627 0.0001 0.004640547573077271 0.999998539686203
298164374.0 1734.7460057484213 1.0026013950323123 0.5982694816709081 0.0001 0.0011184903186058056 0.8621812462806702
298164374.0 1734.8737827795555 1.0209712482184214 8.566870225780907 0.0001 0.003919786748921889 1.0
298164374.0 1738.9695931155752 1.0047433365868352 1.6345309394948013 0.0001 0.003270901444477199 0.990368127822876
298164374.0 1739.2543137274365 1.0034182376776 1.7280744949709699 0.0001 0.005744442050680746 0.9643071591854095
298164374.0 1740.4237528035405 1.0046636339692139 2.4491207908789567 0.0001 0.005406972269015954 0.9928726553916931
298164374.0 1740.6723629962212 1.0029546870096784 2.28038212930028 0.0001 0.008755291582063302 0.8204457461833954
298164374.0 1742.0320813796116 1.0093061035049753 4.576031521467906 0.0001 0.005596280503772746 0.9992476403713226
298164374.0 1742.6681913338484 1.0190384013183178 9.70740803105999 0.0001 0.005590255547801027 1.0
298164374.0 1743.4987459553754 1.014528923392527 4.141797551175475 0.0001 0.0025367107178032224 0.9999997615814209
298164374.0 1756.1640666071835 1.0032180671711883 0.7648570183745571 0.0001 0.0020174558497535553 0.8000270128250122
298164374.0 1756.354345893987 1.002762140511443 0.4898763261323842 0.0001 0.0011893108011212458 0.7327185869216919
298164374.0 1757.0154625083205 1.0029778454119458 1.1818298391628053 0.0001 0.004227673060015911 0.6212031841278076
298164374.0 1759.157149695166 1.0020164130468205 0.37346627618962364 0.0001 0.0012422133454247425 0.6480768620967865
298164374.0 1759.5710430138993 1.0068792508960889 3.406995092461835 0.0001 0.005291797477805977 0.9994593560695648
298164374.0 1760.0210479981606 1.008130125379309 2.77049108947491 0.0001 0.0031296291551500977 0.9999756813049316
298164374.0 1760.2599396037817 1.0049832798072111 0.9100895991937604 0.0001 0.0013004657692084513 0.9284133911132812
298164374.0 1761.8557923276312 1.0025495090653496 0.4649897370062494 0.0001 0.0012668518592749943 0.8984404802322388
298164374.0 1931.6366925521666 1.0073181248504461 6.280015608169745 0.0001 0.01 0.9993331730365753
298164374.0 1931.7658585773434 1.0048034127725227 1.2302322780009112 0.0001 0.002268006115169552 0.9849196672439575
298164374.0 1932.02280172707 1.0088277518870203 2.7252671276989466 0.0001 0.0029912697863130814 0.9999735057353973
298164374.0 1934.8311190055517 1.0031208006621593 1.2098037606898118 0.0001 0.003503951940611161 0.7756199836730957
298164374.0 1935.425559548363 1.0048442099060209 4.233389423345662 0.0001 0.008601094772608087 0.9171529710292816
298164374.0 1936.1811098673284 1.005565946546676 1.9035629776770384 0.0001 0.003620602886305214 0.9855132102966309
298164374.0 1936.4394413367613 1.0147426035743066 12.60828374849013 0.0001 0.008924632903856615 1.0
298164374.0 1936.553329391702 1.0032782593952119 0.9946661625053742 0.0001 0.0028959993978493596 0.8359525799751282
298164374.0 1936.767216694377 1.0038439706523166 0.7536049126586156 0.0001 0.0014848763674646212 0.9287937581539154
298164374.0 1937.3394345388954 1.0627926963467282 33.26508092757834 0.0001 0.0053716379537402 1.0
298164374.0 1938.0338733974104 1.0038389115296529 1.7621256318568765 0.0001 0.004745669673758005 0.8542306125164032
298164374.0 1939.081086562888 1.0026203883651466 0.48586350259821737 0.0001 0.0013332721541544873 0.849092036485672
298164374.0 1946.6851504109377 1.0039447083861404 1.0752141186684565 0.0001 0.0023108971823652224 0.8790161311626434
298164374.0 1948.0726294211368 1.0059564831816752 2.8622274049300573 0.0001 0.0051031784855053355 0.989324539899826
298164374.0 1948.2254048393756 1.0104116385300168 2.4484598126336996 0.0001 0.001940659831781221 0.9999957084655762
298164374.0 1948.8490062142482 1.0046019914099587 4.294919057615213 0.0001 0.01 0.983558714389801
298164374.0 1951.440630484033 1.0024782051835386 0.6144129984434672 0.0001 0.0021282113811040004 0.6880097687244415
298164374.0 1952.2183948794936 1.0060558959591617 2.0676445951793667 0.0001 0.003253127484577851 0.9992402195930481
